FastEstimator-Start: step: 1; num_device: 1; logging_interval: 100;
FastEstimator-Train: step: 3400; total_loss: 0.8228923; steps/sec: 3.97;
FastEstimator-Train: step: 3500; total_loss: 0.8161228; steps/sec: 3.96;
FastEstimator-Train: step: 3600; total_loss: 0.77665097; steps/sec: 3.96;
FastEstimator-Train: step: 3700; total_loss: 0.97450984; steps/sec: 3.96;
FastEstimator-Train: step: 3800; total_loss: 0.74946266; steps/sec: 3.95;
FastEstimator-Train: step: 3900; total_loss: 0.7232258; steps/sec: 3.96;
FastEstimator-Train: step: 4000; total_loss: 0.8116152; steps/sec: 3.96;
FastEstimator-Train: step: 4100; total_loss: 0.79630125; steps/sec: 3.97;
FastEstimator-Train: step: 4200; total_loss: 0.75376743; steps/sec: 3.97;
FastEstimator-Train: step: 4300; total_loss: 0.6947365; steps/sec: 3.96;
FastEstimator-Train: step: 4400; total_loss: 0.6952666; steps/sec: 3.96;
FastEstimator-Train: step: 4500; total_loss: 0.8444834; steps/sec: 3.97;
FastEstimator-Train: step: 4500; epoch: 3; epoch_time: 379.41 sec;
FastEstimator-Eval: step: 4500; epoch: 3; total_loss: 0.72721106; mAP: 0.0800017599919494; AP50: 0.1526404006241953; AP75: 0.07441442716141247;
FastEstimator-Train: step: 4600; total_loss: 0.77999973; steps/sec: 3.85;
FastEstimator-Train: step: 4700; total_loss: 0.8049816; steps/sec: 3.97;
FastEstimator-Train: step: 4800; total_loss: 0.78114605; steps/sec: 3.97;
FastEstimator-Train: step: 4900; total_loss: 0.8911694; steps/sec: 3.97;
FastEstimator-Train: step: 5000; total_loss: 0.64173514; steps/sec: 3.96;
FastEstimator-Train: step: 5100; total_loss: 0.7174273; steps/sec: 3.95;
FastEstimator-Train: step: 5200; total_loss: 0.7220376; steps/sec: 3.96;
FastEstimator-Train: step: 5300; total_loss: 0.73303604; steps/sec: 3.96;
FastEstimator-Train: step: 5400; total_loss: 0.66428685; steps/sec: 3.96;
FastEstimator-Train: step: 5500; total_loss: 0.7936971; steps/sec: 3.95;
FastEstimator-Train: step: 5600; total_loss: 0.75279784; steps/sec: 3.96;
FastEstimator-Train: step: 5700; total_loss: 0.66125023; steps/sec: 3.96;
FastEstimator-Train: step: 5800; total_loss: 0.6421753; steps/sec: 3.95;
FastEstimator-Train: step: 5900; total_loss: 0.659626; steps/sec: 3.96;
FastEstimator-Train: step: 6000; total_loss: 0.7497946; steps/sec: 3.96;
FastEstimator-Train: step: 6000; epoch: 4; epoch_time: 379.5 sec;
FastEstimator-Eval: step: 6000; epoch: 4; total_loss: 0.7274433; mAP: 0.08506486745583375; AP50: 0.1594539579449781; AP75: 0.0835587646259857;
FastEstimator-Train: step: 6100; total_loss: 0.76707363; steps/sec: 3.82;
FastEstimator-Train: step: 6200; total_loss: 0.69432604; steps/sec: 3.95;
FastEstimator-Train: step: 6300; total_loss: 0.6629914; steps/sec: 3.98;
FastEstimator-Train: step: 6400; total_loss: 0.6942675; steps/sec: 3.96;
FastEstimator-Train: step: 6500; total_loss: 0.64060724; steps/sec: 3.97;
FastEstimator-Train: step: 6600; total_loss: 0.6324718; steps/sec: 3.98;
FastEstimator-Train: step: 6700; total_loss: 0.68269575; steps/sec: 3.96;
FastEstimator-Train: step: 6800; total_loss: 0.84072423; steps/sec: 3.96;
FastEstimator-Train: step: 6900; total_loss: 0.6626273; steps/sec: 3.95;
FastEstimator-Train: step: 7000; total_loss: 0.8411187; steps/sec: 3.96;
FastEstimator-Train: step: 7100; total_loss: 0.77952546; steps/sec: 3.97;
FastEstimator-Train: step: 7200; total_loss: 0.6121601; steps/sec: 3.95;
FastEstimator-Train: step: 7300; total_loss: 0.7127397; steps/sec: 3.96;
FastEstimator-Train: step: 7400; total_loss: 0.7261517; steps/sec: 3.95;
FastEstimator-Train: step: 7500; total_loss: 0.77236307; steps/sec: 3.96;
FastEstimator-Train: step: 7500; epoch: 5; epoch_time: 379.61 sec;
FastEstimator-Eval: step: 7500; epoch: 5; total_loss: 0.7454158; mAP: 0.07586773286756328; AP50: 0.14600776568083113; AP75: 0.07038087024529323;
FastEstimator-Train: step: 7600; total_loss: 0.728031; steps/sec: 3.84;
FastEstimator-Train: step: 7700; total_loss: 0.6005961; steps/sec: 3.96;
FastEstimator-Train: step: 7800; total_loss: 0.60261285; steps/sec: 3.97;
FastEstimator-Train: step: 7900; total_loss: 0.6993481; steps/sec: 3.96;
FastEstimator-Train: step: 8000; total_loss: 0.5170603; steps/sec: 3.97;
FastEstimator-Train: step: 8100; total_loss: 0.56628096; steps/sec: 3.97;
FastEstimator-Train: step: 8200; total_loss: 0.611708; steps/sec: 3.96;
FastEstimator-Train: step: 8300; total_loss: 0.7303914; steps/sec: 3.96;
FastEstimator-Train: step: 8400; total_loss: 0.66377616; steps/sec: 3.96;
FastEstimator-Train: step: 8500; total_loss: 0.591796; steps/sec: 3.96;
FastEstimator-Train: step: 8600; total_loss: 0.7499447; steps/sec: 3.97;
FastEstimator-Train: step: 8700; total_loss: 0.6305274; steps/sec: 3.97;
FastEstimator-Train: step: 8800; total_loss: 0.6185373; steps/sec: 3.97;
FastEstimator-Train: step: 8900; total_loss: 0.56246346; steps/sec: 3.96;
FastEstimator-Train: step: 9000; total_loss: 0.7773936; steps/sec: 3.96;
FastEstimator-Train: step: 9000; epoch: 6; epoch_time: 379.24 sec;
FastEstimator-Eval: step: 9000; epoch: 6; total_loss: 0.666539; mAP: 0.10506249791083834; AP50: 0.19266020292329936; AP75: 0.10295288297536617;
FastEstimator-Train: step: 9100; total_loss: 0.57091665; steps/sec: 3.82;
FastEstimator-Train: step: 9200; total_loss: 0.6540909; steps/sec: 3.97;
FastEstimator-Train: step: 9300; total_loss: 0.5466756; steps/sec: 3.97;
FastEstimator-Train: step: 9400; total_loss: 0.6610886; steps/sec: 3.96;
FastEstimator-Train: step: 9500; total_loss: 0.55196977; steps/sec: 3.96;
FastEstimator-Train: step: 9600; total_loss: 0.67513347; steps/sec: 3.97;
FastEstimator-Train: step: 9700; total_loss: 0.6837219; steps/sec: 3.96;
FastEstimator-Train: step: 9800; total_loss: 0.6261033; steps/sec: 3.97;
FastEstimator-Train: step: 9900; total_loss: 0.66241604; steps/sec: 3.96;
FastEstimator-Train: step: 10000; total_loss: 0.62218934; steps/sec: 3.97;
FastEstimator-Train: step: 10100; total_loss: 0.5063076; steps/sec: 3.96;
FastEstimator-Train: step: 10200; total_loss: 0.66279936; steps/sec: 3.96;
FastEstimator-Train: step: 10300; total_loss: 0.7037686; steps/sec: 3.96;
FastEstimator-Train: step: 10400; total_loss: 0.55093217; steps/sec: 3.96;
FastEstimator-Train: step: 10500; total_loss: 0.6613262; steps/sec: 3.95;
FastEstimator-Train: step: 10500; epoch: 7; epoch_time: 379.5 sec;
FastEstimator-Eval: step: 10500; epoch: 7; total_loss: 0.64043546; mAP: 0.11567490639460803; AP50: 0.2099000727887691; AP75: 0.1136663895435365;
FastEstimator-Train: step: 10600; total_loss: 0.62532514; steps/sec: 3.85;
FastEstimator-Train: step: 10700; total_loss: 0.576187; steps/sec: 3.97;
FastEstimator-Train: step: 10800; total_loss: 0.6134311; steps/sec: 3.97;
FastEstimator-Train: step: 10900; total_loss: 0.5399619; steps/sec: 3.97;
FastEstimator-Train: step: 11000; total_loss: 0.5479894; steps/sec: 3.95;
FastEstimator-Train: step: 11100; total_loss: 0.6037791; steps/sec: 3.97;
FastEstimator-Train: step: 11200; total_loss: 0.5717617; steps/sec: 3.96;
FastEstimator-Train: step: 11300; total_loss: 0.48832643; steps/sec: 3.96;
FastEstimator-Train: step: 11400; total_loss: 0.5590601; steps/sec: 3.96;
FastEstimator-Train: step: 11500; total_loss: 0.61309886; steps/sec: 3.96;
FastEstimator-Train: step: 11600; total_loss: 0.5543717; steps/sec: 3.96;
FastEstimator-Train: step: 11700; total_loss: 0.43553984; steps/sec: 3.95;
FastEstimator-Train: step: 11800; total_loss: 0.5801904; steps/sec: 3.94;
FastEstimator-Train: step: 11900; total_loss: 0.5835085; steps/sec: 3.96;
FastEstimator-Train: step: 12000; total_loss: 0.65697384; steps/sec: 3.95;
FastEstimator-Train: step: 12000; epoch: 8; epoch_time: 379.58 sec;
FastEstimator-Eval: step: 12000; epoch: 8; total_loss: 0.6386599; mAP: 0.11823841151099372; AP50: 0.21294649332656967; AP75: 0.11819438407154863;
FastEstimator-Train: step: 12100; total_loss: 0.45671916; steps/sec: 3.85;
FastEstimator-Train: step: 12200; total_loss: 0.56329167; steps/sec: 3.96;
FastEstimator-Train: step: 12300; total_loss: 0.53668755; steps/sec: 3.97;
FastEstimator-Train: step: 12400; total_loss: 0.49266717; steps/sec: 3.95;
FastEstimator-Train: step: 12500; total_loss: 0.5968392; steps/sec: 3.95;
FastEstimator-Train: step: 12600; total_loss: 0.54812074; steps/sec: 3.96;
FastEstimator-Train: step: 12700; total_loss: 0.549605; steps/sec: 3.96;
FastEstimator-Train: step: 12800; total_loss: 0.5983183; steps/sec: 3.98;
FastEstimator-Train: step: 12900; total_loss: 0.5605575; steps/sec: 3.96;
FastEstimator-Train: step: 13000; total_loss: 0.6328887; steps/sec: 3.96;
FastEstimator-Train: step: 13100; total_loss: 0.7056635; steps/sec: 3.97;
FastEstimator-Train: step: 13200; total_loss: 0.53064144; steps/sec: 3.95;
FastEstimator-Train: step: 13300; total_loss: 0.59286624; steps/sec: 3.95;
FastEstimator-Train: step: 13400; total_loss: 0.5645561; steps/sec: 3.96;
FastEstimator-Train: step: 13500; total_loss: 0.48559916; steps/sec: 3.95;
FastEstimator-Train: step: 13500; epoch: 9; epoch_time: 379.46 sec;
FastEstimator-Eval: step: 13500; epoch: 9; total_loss: 0.62304884; mAP: 0.12367637192421042; AP50: 0.2237097925074306; AP75: 0.12224120127813143;
FastEstimator-Train: step: 13600; total_loss: 0.4954199; steps/sec: 3.84;
FastEstimator-Train: step: 13700; total_loss: 0.53249097; steps/sec: 3.97;
FastEstimator-Train: step: 13800; total_loss: 0.50094724; steps/sec: 3.96;
FastEstimator-Train: step: 13900; total_loss: 0.53716934; steps/sec: 3.96;
FastEstimator-Train: step: 14000; total_loss: 0.44758958; steps/sec: 3.97;
FastEstimator-Train: step: 14100; total_loss: 0.53249854; steps/sec: 3.98;
FastEstimator-Train: step: 14200; total_loss: 0.481485; steps/sec: 3.95;
FastEstimator-Train: step: 14300; total_loss: 0.6519175; steps/sec: 3.96;
FastEstimator-Train: step: 14400; total_loss: 0.57981133; steps/sec: 3.96;
FastEstimator-Train: step: 14500; total_loss: 0.6475437; steps/sec: 3.96;
FastEstimator-Train: step: 14600; total_loss: 0.48503733; steps/sec: 3.96;
FastEstimator-Train: step: 14700; total_loss: 0.5411642; steps/sec: 3.96;
FastEstimator-Train: step: 14800; total_loss: 0.62734586; steps/sec: 3.96;
FastEstimator-Train: step: 14900; total_loss: 0.47494227; steps/sec: 3.97;
FastEstimator-Train: step: 15000; total_loss: 0.5437809; steps/sec: 3.95;
FastEstimator-Train: step: 15000; epoch: 10; epoch_time: 379.4 sec;
FastEstimator-Eval: step: 15000; epoch: 10; total_loss: 0.63076013; mAP: 0.12769301471859495; AP50: 0.2274365871707412; AP75: 0.12653193847349967;
FastEstimator-Train: step: 15100; total_loss: 0.51445246; steps/sec: 3.83;
FastEstimator-Train: step: 15200; total_loss: 0.6465503; steps/sec: 3.96;
FastEstimator-Train: step: 15300; total_loss: 0.50130504; steps/sec: 3.96;
FastEstimator-Train: step: 15400; total_loss: 0.59684527; steps/sec: 3.97;
FastEstimator-Train: step: 15500; total_loss: 0.4750098; steps/sec: 3.97;
FastEstimator-Train: step: 15600; total_loss: 0.5713115; steps/sec: 3.96;
FastEstimator-Train: step: 15700; total_loss: 0.550697; steps/sec: 3.97;
FastEstimator-Train: step: 15800; total_loss: 0.5802675; steps/sec: 3.97;
FastEstimator-Train: step: 15900; total_loss: 0.58585364; steps/sec: 3.96;
FastEstimator-Train: step: 16000; total_loss: 0.5164611; steps/sec: 3.96;
FastEstimator-Train: step: 16100; total_loss: 0.592724; steps/sec: 3.96;
FastEstimator-Train: step: 16200; total_loss: 0.60271007; steps/sec: 3.96;
FastEstimator-Train: step: 16300; total_loss: 0.44117454; steps/sec: 3.96;
FastEstimator-Train: step: 16400; total_loss: 0.59818006; steps/sec: 3.91;
FastEstimator-Train: step: 16500; total_loss: 0.5505016; steps/sec: 3.96;
FastEstimator-Train: step: 16500; epoch: 11; epoch_time: 379.73 sec;
FastEstimator-Eval: step: 16500; epoch: 11; total_loss: 0.6213356; mAP: 0.13059280053215036; AP50: 0.2339571593154741; AP75: 0.13085551128216616;
FastEstimator-Train: step: 16600; total_loss: 0.50683016; steps/sec: 3.84;
FastEstimator-Train: step: 16700; total_loss: 0.5073911; steps/sec: 3.97;
FastEstimator-Train: step: 16800; total_loss: 0.58577585; steps/sec: 3.96;
FastEstimator-Train: step: 16900; total_loss: 0.6147747; steps/sec: 3.97;
FastEstimator-Train: step: 17000; total_loss: 0.51627195; steps/sec: 3.98;
FastEstimator-Train: step: 17100; total_loss: 0.494899; steps/sec: 3.96;
FastEstimator-Train: step: 17200; total_loss: 0.45689037; steps/sec: 3.95;
FastEstimator-Train: step: 17300; total_loss: 0.6486752; steps/sec: 3.96;
FastEstimator-Train: step: 17400; total_loss: 0.52271676; steps/sec: 3.97;
FastEstimator-Train: step: 17500; total_loss: 0.49476773; steps/sec: 3.96;
FastEstimator-Train: step: 17600; total_loss: 0.57051134; steps/sec: 3.96;
FastEstimator-Train: step: 17700; total_loss: 0.48036918; steps/sec: 3.97;
FastEstimator-Train: step: 17800; total_loss: 0.54282755; steps/sec: 3.97;
FastEstimator-Train: step: 17900; total_loss: 0.54790634; steps/sec: 3.97;
FastEstimator-Train: step: 18000; total_loss: 0.6047406; steps/sec: 3.96;
FastEstimator-Train: step: 18000; epoch: 12; epoch_time: 379.21 sec;
FastEstimator-Eval: step: 18000; epoch: 12; total_loss: 0.602997; mAP: 0.1381716495258839; AP50: 0.24184390179009901; AP75: 0.13808235487985257;
FastEstimator-Train: step: 18100; total_loss: 0.5542429; steps/sec: 3.84;
FastEstimator-Train: step: 18200; total_loss: 0.5017138; steps/sec: 3.97;
FastEstimator-Train: step: 18300; total_loss: 0.4752093; steps/sec: 3.97;
FastEstimator-Train: step: 18400; total_loss: 0.48597282; steps/sec: 3.97;
FastEstimator-Train: step: 18500; total_loss: 0.40976804; steps/sec: 3.97;
FastEstimator-Train: step: 18600; total_loss: 0.48555988; steps/sec: 3.96;
FastEstimator-Train: step: 18700; total_loss: 0.48298568; steps/sec: 3.96;
FastEstimator-Train: step: 18800; total_loss: 0.54171884; steps/sec: 3.96;
FastEstimator-Train: step: 18900; total_loss: 0.46783537; steps/sec: 3.96;
FastEstimator-Train: step: 19000; total_loss: 0.52088; steps/sec: 3.96;
FastEstimator-Train: step: 19100; total_loss: 0.49431285; steps/sec: 3.97;
FastEstimator-Train: step: 19200; total_loss: 0.44659394; steps/sec: 3.97;
FastEstimator-Train: step: 19300; total_loss: 0.48921636; steps/sec: 3.96;
FastEstimator-Train: step: 19400; total_loss: 0.49194258; steps/sec: 3.95;
FastEstimator-Train: step: 19500; total_loss: 0.5542669; steps/sec: 3.96;
FastEstimator-Train: step: 19500; epoch: 13; epoch_time: 379.46 sec;
FastEstimator-Eval: step: 19500; epoch: 13; total_loss: 0.5998541; mAP: 0.13908006669724474; AP50: 0.24521708557377847; AP75: 0.1386304018171651;
FastEstimator-Train: step: 19600; total_loss: 0.47163618; steps/sec: 3.83;
FastEstimator-Train: step: 19700; total_loss: 0.4662687; steps/sec: 3.97;
FastEstimator-Train: step: 19800; total_loss: 0.49263304; steps/sec: 3.97;
FastEstimator-Train: step: 19900; total_loss: 0.5065216; steps/sec: 3.97;
FastEstimator-Train: step: 20000; total_loss: 0.5108119; steps/sec: 3.97;
FastEstimator-Train: step: 20100; total_loss: 0.51331174; steps/sec: 3.97;
FastEstimator-Train: step: 20200; total_loss: 0.5311651; steps/sec: 3.98;
FastEstimator-Train: step: 20300; total_loss: 0.51591754; steps/sec: 3.97;
FastEstimator-Train: step: 20400; total_loss: 0.42129776; steps/sec: 3.98;
FastEstimator-Train: step: 20500; total_loss: 0.5354047; steps/sec: 3.96;
FastEstimator-Train: step: 20600; total_loss: 0.5130528; steps/sec: 3.96;
FastEstimator-Train: step: 20700; total_loss: 0.5180703; steps/sec: 3.97;
FastEstimator-Train: step: 20800; total_loss: 0.46090537; steps/sec: 3.96;
FastEstimator-Train: step: 20900; total_loss: 0.45358646; steps/sec: 3.97;
FastEstimator-Train: step: 21000; total_loss: 0.46861738; steps/sec: 3.97;
FastEstimator-Train: step: 21000; epoch: 14; epoch_time: 378.76 sec;
FastEstimator-Eval: step: 21000; epoch: 14; total_loss: 0.60343236; mAP: 0.13856704755585444; AP50: 0.24557450005418913; AP75: 0.13750548911741448;
FastEstimator-Train: step: 21100; total_loss: 0.5087018; steps/sec: 3.84;
FastEstimator-Train: step: 21200; total_loss: 0.48026034; steps/sec: 3.97;
FastEstimator-Train: step: 21300; total_loss: 0.4323572; steps/sec: 3.97;
FastEstimator-Train: step: 21400; total_loss: 0.5340643; steps/sec: 3.97;
FastEstimator-Train: step: 21500; total_loss: 0.42218938; steps/sec: 3.98;
FastEstimator-Train: step: 21600; total_loss: 0.5865519; steps/sec: 3.97;
FastEstimator-Train: step: 21700; total_loss: 0.39523217; steps/sec: 3.96;
FastEstimator-Train: step: 21800; total_loss: 0.52850103; steps/sec: 3.96;
FastEstimator-Train: step: 21900; total_loss: 0.4454736; steps/sec: 3.96;
FastEstimator-Train: step: 22000; total_loss: 0.4221917; steps/sec: 3.96;
FastEstimator-Train: step: 22100; total_loss: 0.5852291; steps/sec: 3.96;
FastEstimator-Train: step: 22200; total_loss: 0.453197; steps/sec: 3.97;
FastEstimator-Train: step: 22300; total_loss: 0.41614014; steps/sec: 3.95;
FastEstimator-Train: step: 22400; total_loss: 0.5558734; steps/sec: 3.97;
FastEstimator-Train: step: 22500; total_loss: 0.46792305; steps/sec: 3.96;
FastEstimator-Train: step: 22500; epoch: 15; epoch_time: 378.99 sec;
FastEstimator-Eval: step: 22500; epoch: 15; total_loss: 0.58544505; mAP: 0.14515908310798897; AP50: 0.25564167106556746; AP75: 0.1462745709764167;
FastEstimator-Train: step: 22600; total_loss: 0.41893995; steps/sec: 3.85;
FastEstimator-Train: step: 22700; total_loss: 0.45135415; steps/sec: 3.99;
FastEstimator-Train: step: 22800; total_loss: 0.5469729; steps/sec: 3.97;
FastEstimator-Train: step: 22900; total_loss: 0.42734578; steps/sec: 3.97;
FastEstimator-Train: step: 23000; total_loss: 0.4186293; steps/sec: 3.97;
FastEstimator-Train: step: 23100; total_loss: 0.50667775; steps/sec: 3.97;
FastEstimator-Train: step: 23200; total_loss: 0.48141864; steps/sec: 3.96;
FastEstimator-Train: step: 23300; total_loss: 0.45694348; steps/sec: 3.97;
FastEstimator-Train: step: 23400; total_loss: 0.421526; steps/sec: 3.95;
FastEstimator-Train: step: 23500; total_loss: 0.49372864; steps/sec: 3.97;
FastEstimator-Train: step: 23600; total_loss: 0.45338452; steps/sec: 3.96;
FastEstimator-Train: step: 23700; total_loss: 0.5217694; steps/sec: 3.96;
FastEstimator-Train: step: 23800; total_loss: 0.44850653; steps/sec: 3.96;
FastEstimator-Train: step: 23900; total_loss: 0.533592; steps/sec: 3.97;
FastEstimator-Train: step: 24000; total_loss: 0.4654604; steps/sec: 3.96;
FastEstimator-Train: step: 24000; epoch: 16; epoch_time: 379.04 sec;
FastEstimator-Eval: step: 24000; epoch: 16; total_loss: 0.5854238; mAP: 0.1481098152989686; AP50: 0.2585940470797202; AP75: 0.14971721792680628;
FastEstimator-Train: step: 24100; total_loss: 0.40787935; steps/sec: 3.83;
FastEstimator-Train: step: 24200; total_loss: 0.54294914; steps/sec: 3.97;
FastEstimator-Train: step: 24300; total_loss: 0.5357384; steps/sec: 3.97;
FastEstimator-Train: step: 24400; total_loss: 0.53392863; steps/sec: 3.97;
FastEstimator-Train: step: 24500; total_loss: 0.3710229; steps/sec: 3.96;
FastEstimator-Train: step: 24600; total_loss: 0.45272875; steps/sec: 3.97;
FastEstimator-Train: step: 24700; total_loss: 0.48603532; steps/sec: 3.96;
FastEstimator-Train: step: 24800; total_loss: 0.4494204; steps/sec: 3.96;
FastEstimator-Train: step: 24900; total_loss: 0.47140163; steps/sec: 3.96;
FastEstimator-Train: step: 25000; total_loss: 0.49308652; steps/sec: 3.97;
FastEstimator-Train: step: 25100; total_loss: 0.39226776; steps/sec: 3.96;
FastEstimator-Train: step: 25200; total_loss: 0.4155999; steps/sec: 3.97;
FastEstimator-Train: step: 25300; total_loss: 0.4600089; steps/sec: 3.97;
FastEstimator-Train: step: 25400; total_loss: 0.5409056; steps/sec: 3.97;
FastEstimator-Train: step: 25500; total_loss: 0.43916664; steps/sec: 3.96;
FastEstimator-Train: step: 25500; epoch: 17; epoch_time: 379.15 sec;
FastEstimator-Eval: step: 25500; epoch: 17; total_loss: 0.58364546; mAP: 0.14673017444815717; AP50: 0.2602911744435392; AP75: 0.14654516781393992;
FastEstimator-Train: step: 25600; total_loss: 0.45071512; steps/sec: 3.84;
FastEstimator-Train: step: 25700; total_loss: 0.44385147; steps/sec: 3.97;
FastEstimator-Train: step: 25800; total_loss: 0.4397269; steps/sec: 3.97;
FastEstimator-Train: step: 25900; total_loss: 0.49435794; steps/sec: 3.98;
FastEstimator-Train: step: 26000; total_loss: 0.45176846; steps/sec: 3.96;
FastEstimator-Train: step: 26100; total_loss: 0.45447004; steps/sec: 3.97;
FastEstimator-Train: step: 26200; total_loss: 0.45783335; steps/sec: 3.96;
FastEstimator-Train: step: 26300; total_loss: 0.4191963; steps/sec: 3.96;
FastEstimator-Train: step: 26400; total_loss: 0.5096009; steps/sec: 3.97;
FastEstimator-Train: step: 26500; total_loss: 0.3924427; steps/sec: 3.96;
FastEstimator-Train: step: 26600; total_loss: 0.5075651; steps/sec: 3.96;
FastEstimator-Train: step: 26700; total_loss: 0.47961283; steps/sec: 3.95;
FastEstimator-Train: step: 26800; total_loss: 0.50764817; steps/sec: 3.95;
FastEstimator-Train: step: 26900; total_loss: 0.40319547; steps/sec: 3.96;
FastEstimator-Train: step: 27000; total_loss: 0.45426673; steps/sec: 3.97;
FastEstimator-Train: step: 27000; epoch: 18; epoch_time: 379.32 sec;
FastEstimator-Eval: step: 27000; epoch: 18; total_loss: 0.5819212; mAP: 0.14864379153915747; AP50: 0.26199691316587487; AP75: 0.15053308865139908;
FastEstimator-Train: step: 27100; total_loss: 0.5106503; steps/sec: 3.82;
FastEstimator-Train: step: 27200; total_loss: 0.47775427; steps/sec: 3.97;
FastEstimator-Train: step: 27300; total_loss: 0.3706143; steps/sec: 3.97;
FastEstimator-Train: step: 27400; total_loss: 0.4397085; steps/sec: 3.97;
FastEstimator-Train: step: 27500; total_loss: 0.4887071; steps/sec: 3.96;
FastEstimator-Train: step: 27600; total_loss: 0.50096154; steps/sec: 3.97;
FastEstimator-Train: step: 27700; total_loss: 0.44189566; steps/sec: 3.96;
FastEstimator-Train: step: 27800; total_loss: 0.4774145; steps/sec: 3.96;
FastEstimator-Train: step: 27900; total_loss: 0.42237604; steps/sec: 3.96;
FastEstimator-Train: step: 28000; total_loss: 0.41776156; steps/sec: 3.97;
FastEstimator-Train: step: 28100; total_loss: 0.47786078; steps/sec: 3.96;
FastEstimator-Train: step: 28200; total_loss: 0.4273747; steps/sec: 3.97;
FastEstimator-Train: step: 28300; total_loss: 0.35044515; steps/sec: 3.97;
FastEstimator-Train: step: 28400; total_loss: 0.5716027; steps/sec: 3.97;
FastEstimator-Train: step: 28500; total_loss: 0.40664226; steps/sec: 3.96;
FastEstimator-Train: step: 28500; epoch: 19; epoch_time: 379.21 sec;
FastEstimator-Eval: step: 28500; epoch: 19; total_loss: 0.57471997; mAP: 0.1527828125052792; AP50: 0.26760437461583825; AP75: 0.15141647279204562;
FastEstimator-Train: step: 28600; total_loss: 0.42743248; steps/sec: 3.83;
FastEstimator-Train: step: 28700; total_loss: 0.41225663; steps/sec: 3.97;
FastEstimator-Train: step: 28800; total_loss: 0.45038432; steps/sec: 3.96;
FastEstimator-Train: step: 28900; total_loss: 0.4870892; steps/sec: 3.98;
FastEstimator-Train: step: 29000; total_loss: 0.3486585; steps/sec: 3.97;
FastEstimator-Train: step: 29100; total_loss: 0.38518068; steps/sec: 3.96;
FastEstimator-Train: step: 29200; total_loss: 0.3938048; steps/sec: 3.97;
