FastEstimator-Start: step: 1; num_device: 1; logging_interval: 100;
FastEstimator-Train: step: 2400; total_loss: 1.1215968; steps/sec: 4.14;
FastEstimator-Train: step: 2500; total_loss: 0.9863775; steps/sec: 4.14;
FastEstimator-Train: step: 2600; total_loss: 0.94740367; steps/sec: 4.13;
FastEstimator-Train: step: 2700; total_loss: 0.81004083; steps/sec: 4.14;
FastEstimator-Train: step: 2800; total_loss: 0.89258325; steps/sec: 4.14;
FastEstimator-Train: step: 2900; total_loss: 0.8131343; steps/sec: 4.14;
FastEstimator-Train: step: 3000; total_loss: 0.95462894; steps/sec: 4.15;
FastEstimator-Train: step: 3000; epoch: 2; epoch_time: 363.18 sec;
FastEstimator-Eval: step: 3000; epoch: 2; total_loss: 0.965761; mAP: 0.022318333530483802; AP50: 0.04404945407013794; AP75: 0.020614274439379465;
FastEstimator-Train: step: 3100; total_loss: 0.86842877; steps/sec: 3.98;
FastEstimator-Train: step: 3200; total_loss: 0.83079755; steps/sec: 4.15;
FastEstimator-Train: step: 3300; total_loss: 0.82720447; steps/sec: 4.14;
FastEstimator-Train: step: 3400; total_loss: 0.8368393; steps/sec: 4.14;
FastEstimator-Train: step: 3500; total_loss: 0.72419363; steps/sec: 4.13;
FastEstimator-Train: step: 3600; total_loss: 0.82395387; steps/sec: 4.15;
FastEstimator-Train: step: 3700; total_loss: 0.7428064; steps/sec: 4.13;
FastEstimator-Train: step: 3800; total_loss: 0.86778796; steps/sec: 4.14;
FastEstimator-Train: step: 3900; total_loss: 0.72151864; steps/sec: 4.15;
FastEstimator-Train: step: 4000; total_loss: 0.88925546; steps/sec: 4.14;
FastEstimator-Train: step: 4100; total_loss: 0.68901396; steps/sec: 4.14;
FastEstimator-Train: step: 4200; total_loss: 0.8527496; steps/sec: 4.14;
FastEstimator-Train: step: 4300; total_loss: 0.78720236; steps/sec: 4.13;
FastEstimator-Train: step: 4400; total_loss: 0.7633837; steps/sec: 4.14;
FastEstimator-Train: step: 4500; total_loss: 0.87514836; steps/sec: 4.15;
FastEstimator-Train: step: 4500; epoch: 3; epoch_time: 363.06 sec;
FastEstimator-Eval: step: 4500; epoch: 3; total_loss: 0.8926201; mAP: 0.03279793571974448; AP50: 0.0627700873932173; AP75: 0.03135124124973251;
FastEstimator-Train: step: 4600; total_loss: 0.63325584; steps/sec: 4.01;
FastEstimator-Train: step: 4700; total_loss: 0.796245; steps/sec: 4.13;
FastEstimator-Train: step: 4800; total_loss: 0.64689636; steps/sec: 4.15;
FastEstimator-Train: step: 4900; total_loss: 0.74677694; steps/sec: 4.13;
FastEstimator-Train: step: 5000; total_loss: 0.59507143; steps/sec: 4.14;
FastEstimator-Train: step: 5100; total_loss: 0.6443186; steps/sec: 4.14;
FastEstimator-Train: step: 5200; total_loss: 0.6556427; steps/sec: 4.14;
FastEstimator-Train: step: 5300; total_loss: 0.8743937; steps/sec: 4.14;
FastEstimator-Train: step: 5400; total_loss: 0.75056607; steps/sec: 4.15;
FastEstimator-Train: step: 5500; total_loss: 0.7871132; steps/sec: 4.14;
FastEstimator-Train: step: 5600; total_loss: 0.7313313; steps/sec: 4.15;
FastEstimator-Train: step: 5700; total_loss: 0.7336522; steps/sec: 4.14;
FastEstimator-Train: step: 5800; total_loss: 0.8135681; steps/sec: 4.15;
FastEstimator-Train: step: 5900; total_loss: 0.66740906; steps/sec: 4.14;
FastEstimator-Train: step: 6000; total_loss: 0.7053206; steps/sec: 4.15;
FastEstimator-Train: step: 6000; epoch: 4; epoch_time: 363.0 sec;
FastEstimator-Eval: step: 6000; epoch: 4; total_loss: 0.747217; mAP: 0.07279437764724556; AP50: 0.135486616359088; AP75: 0.07082750657141972;
FastEstimator-Train: step: 6100; total_loss: 0.6550491; steps/sec: 3.98;
FastEstimator-Train: step: 6200; total_loss: 0.6888209; steps/sec: 4.13;
FastEstimator-Train: step: 6300; total_loss: 0.7893003; steps/sec: 4.15;
FastEstimator-Train: step: 6400; total_loss: 0.7082313; steps/sec: 4.14;
FastEstimator-Train: step: 6500; total_loss: 0.73401904; steps/sec: 4.13;
FastEstimator-Train: step: 6600; total_loss: 0.658723; steps/sec: 4.14;
FastEstimator-Train: step: 6700; total_loss: 0.64651954; steps/sec: 4.13;
FastEstimator-Train: step: 6800; total_loss: 0.662681; steps/sec: 4.15;
FastEstimator-Train: step: 6900; total_loss: 0.7695495; steps/sec: 4.13;
FastEstimator-Train: step: 7000; total_loss: 0.7609991; steps/sec: 4.15;
FastEstimator-Train: step: 7100; total_loss: 0.7872852; steps/sec: 4.13;
FastEstimator-Train: step: 7200; total_loss: 0.70730174; steps/sec: 4.15;
FastEstimator-Train: step: 7300; total_loss: 0.743814; steps/sec: 4.13;
FastEstimator-Train: step: 7400; total_loss: 0.72197485; steps/sec: 4.14;
FastEstimator-Train: step: 7500; total_loss: 0.73412335; steps/sec: 4.14;
FastEstimator-Train: step: 7500; epoch: 5; epoch_time: 363.41 sec;
FastEstimator-Eval: step: 7500; epoch: 5; total_loss: 0.71262425; mAP: 0.08706799303499843; AP50: 0.1567763486546509; AP75: 0.08665437215023093;
FastEstimator-Train: step: 7600; total_loss: 0.6995934; steps/sec: 4.01;
FastEstimator-Train: step: 7700; total_loss: 0.67297673; steps/sec: 4.14;
FastEstimator-Train: step: 7800; total_loss: 0.6295841; steps/sec: 4.16;
FastEstimator-Train: step: 7900; total_loss: 0.65870035; steps/sec: 4.13;
FastEstimator-Train: step: 8000; total_loss: 0.62236583; steps/sec: 4.15;
FastEstimator-Train: step: 8100; total_loss: 0.6037922; steps/sec: 4.14;
FastEstimator-Train: step: 8200; total_loss: 0.66952366; steps/sec: 4.15;
FastEstimator-Train: step: 8300; total_loss: 0.6135547; steps/sec: 4.14;
FastEstimator-Train: step: 8400; total_loss: 0.7077569; steps/sec: 4.14;
FastEstimator-Train: step: 8500; total_loss: 0.6702304; steps/sec: 4.14;
FastEstimator-Train: step: 8600; total_loss: 0.7620082; steps/sec: 4.13;
FastEstimator-Train: step: 8700; total_loss: 0.65208745; steps/sec: 4.13;
FastEstimator-Train: step: 8800; total_loss: 0.62871295; steps/sec: 4.13;
FastEstimator-Train: step: 8900; total_loss: 0.5860079; steps/sec: 4.14;
FastEstimator-Train: step: 9000; total_loss: 0.6387732; steps/sec: 4.13;
FastEstimator-Train: step: 9000; epoch: 6; epoch_time: 363.25 sec;
FastEstimator-Eval: step: 9000; epoch: 6; total_loss: 0.68670046; mAP: 0.0970591544908713; AP50: 0.17189602642407512; AP75: 0.0973834431671791;
FastEstimator-Train: step: 9100; total_loss: 0.5956391; steps/sec: 3.99;
FastEstimator-Train: step: 9200; total_loss: 0.50295913; steps/sec: 4.13;
FastEstimator-Train: step: 9300; total_loss: 0.65165126; steps/sec: 4.13;
FastEstimator-Train: step: 9400; total_loss: 0.5994844; steps/sec: 4.14;
FastEstimator-Train: step: 9500; total_loss: 0.66108584; steps/sec: 4.14;
FastEstimator-Train: step: 9600; total_loss: 0.5526911; steps/sec: 4.14;
FastEstimator-Train: step: 9700; total_loss: 0.6448176; steps/sec: 4.14;
FastEstimator-Train: step: 9800; total_loss: 0.64981633; steps/sec: 4.15;
FastEstimator-Train: step: 9900; total_loss: 0.65327585; steps/sec: 4.14;
FastEstimator-Train: step: 10000; total_loss: 0.54126716; steps/sec: 4.14;
FastEstimator-Train: step: 10100; total_loss: 0.7488373; steps/sec: 4.14;
FastEstimator-Train: step: 10200; total_loss: 0.68899363; steps/sec: 4.14;
FastEstimator-Train: step: 10300; total_loss: 0.6468808; steps/sec: 4.14;
FastEstimator-Train: step: 10400; total_loss: 0.67569226; steps/sec: 4.14;
FastEstimator-Train: step: 10500; total_loss: 0.63003266; steps/sec: 4.01;
FastEstimator-Train: step: 10500; epoch: 7; epoch_time: 364.17 sec;
FastEstimator-Eval: step: 10500; epoch: 7; total_loss: 0.6773074; mAP: 0.09977363643017897; AP50: 0.17809324387814707; AP75: 0.1001549835637088;
FastEstimator-Train: step: 10600; total_loss: 0.6082524; steps/sec: 3.98;
FastEstimator-Train: step: 10700; total_loss: 0.6237552; steps/sec: 4.15;
FastEstimator-Train: step: 10800; total_loss: 0.5601093; steps/sec: 4.14;
FastEstimator-Train: step: 10900; total_loss: 0.6332314; steps/sec: 4.14;
FastEstimator-Train: step: 11000; total_loss: 0.6459287; steps/sec: 4.13;
FastEstimator-Train: step: 11100; total_loss: 0.44783244; steps/sec: 4.12;
FastEstimator-Train: step: 11200; total_loss: 0.62612593; steps/sec: 4.14;
FastEstimator-Train: step: 11300; total_loss: 0.65153337; steps/sec: 4.14;
FastEstimator-Train: step: 11400; total_loss: 0.6209242; steps/sec: 4.14;
FastEstimator-Train: step: 11500; total_loss: 0.56553316; steps/sec: 4.16;
FastEstimator-Train: step: 11600; total_loss: 0.65461504; steps/sec: 4.14;
FastEstimator-Train: step: 11700; total_loss: 0.48012614; steps/sec: 4.16;
FastEstimator-Train: step: 11800; total_loss: 0.57487595; steps/sec: 4.14;
FastEstimator-Train: step: 11900; total_loss: 0.5762043; steps/sec: 4.14;
FastEstimator-Train: step: 12000; total_loss: 0.6161388; steps/sec: 4.15;
FastEstimator-Train: step: 12000; epoch: 8; epoch_time: 363.12 sec;
FastEstimator-Eval: step: 12000; epoch: 8; total_loss: 0.6422198; mAP: 0.11685299760549227; AP50: 0.20701618082572054; AP75: 0.11719671226421144;
FastEstimator-Train: step: 12100; total_loss: 0.59508085; steps/sec: 4.0;
FastEstimator-Train: step: 12200; total_loss: 0.6007118; steps/sec: 4.15;
FastEstimator-Train: step: 12300; total_loss: 0.49740916; steps/sec: 4.13;
FastEstimator-Train: step: 12400; total_loss: 0.5537808; steps/sec: 4.14;
FastEstimator-Train: step: 12500; total_loss: 0.50175923; steps/sec: 4.14;
FastEstimator-Train: step: 12600; total_loss: 0.6276878; steps/sec: 4.14;
FastEstimator-Train: step: 12700; total_loss: 0.57070184; steps/sec: 4.11;
FastEstimator-Train: step: 12800; total_loss: 0.5396867; steps/sec: 4.14;
FastEstimator-Train: step: 12900; total_loss: 0.4922197; steps/sec: 4.14;
FastEstimator-Train: step: 13000; total_loss: 0.6030983; steps/sec: 4.13;
FastEstimator-Train: step: 13100; total_loss: 0.5147802; steps/sec: 4.14;
FastEstimator-Train: step: 13200; total_loss: 0.525604; steps/sec: 4.14;
FastEstimator-Train: step: 13300; total_loss: 0.5150661; steps/sec: 4.14;
FastEstimator-Train: step: 13400; total_loss: 0.53665465; steps/sec: 4.15;
FastEstimator-Train: step: 13500; total_loss: 0.58388567; steps/sec: 4.14;
FastEstimator-Train: step: 13500; epoch: 9; epoch_time: 363.54 sec;
FastEstimator-Eval: step: 13500; epoch: 9; total_loss: 0.62418324; mAP: 0.12135857902552392; AP50: 0.21566328710802316; AP75: 0.12232182725509587;
FastEstimator-Train: step: 13600; total_loss: 0.48691437; steps/sec: 4.0;
FastEstimator-Train: step: 13700; total_loss: 0.55971766; steps/sec: 4.15;
FastEstimator-Train: step: 13800; total_loss: 0.5452616; steps/sec: 4.14;
FastEstimator-Train: step: 13900; total_loss: 0.5345879; steps/sec: 4.14;
FastEstimator-Train: step: 14000; total_loss: 0.5881348; steps/sec: 4.14;
FastEstimator-Train: step: 14100; total_loss: 0.62467766; steps/sec: 4.15;
FastEstimator-Train: step: 14200; total_loss: 0.596586; steps/sec: 4.12;
FastEstimator-Train: step: 14300; total_loss: 0.61443627; steps/sec: 4.15;
FastEstimator-Train: step: 14400; total_loss: 0.5126295; steps/sec: 4.13;
FastEstimator-Train: step: 14500; total_loss: 0.5381664; steps/sec: 4.12;
FastEstimator-Train: step: 14600; total_loss: 0.50222754; steps/sec: 4.13;
FastEstimator-Train: step: 14700; total_loss: 0.58916575; steps/sec: 4.13;
FastEstimator-Train: step: 14800; total_loss: 0.46745715; steps/sec: 4.15;
FastEstimator-Train: step: 14900; total_loss: 0.52564394; steps/sec: 4.15;
FastEstimator-Train: step: 15000; total_loss: 0.4597206; steps/sec: 4.14;
FastEstimator-Train: step: 15000; epoch: 10; epoch_time: 363.3 sec;
FastEstimator-Eval: step: 15000; epoch: 10; total_loss: 0.63812596; mAP: 0.12569135802597886; AP50: 0.21816159727876228; AP75: 0.12860856375796703;
FastEstimator-Train: step: 15100; total_loss: 0.5022549; steps/sec: 3.99;
FastEstimator-Train: step: 15200; total_loss: 0.5403837; steps/sec: 4.14;
FastEstimator-Train: step: 15300; total_loss: 0.56528175; steps/sec: 4.14;
FastEstimator-Train: step: 15400; total_loss: 0.46941593; steps/sec: 4.14;
FastEstimator-Train: step: 15500; total_loss: 0.48511925; steps/sec: 4.12;
FastEstimator-Train: step: 15600; total_loss: 0.6235204; steps/sec: 4.13;
FastEstimator-Train: step: 15700; total_loss: 0.45941812; steps/sec: 4.13;
FastEstimator-Train: step: 15800; total_loss: 0.5933982; steps/sec: 4.13;
FastEstimator-Train: step: 15900; total_loss: 0.6086117; steps/sec: 4.13;
FastEstimator-Train: step: 16000; total_loss: 0.53240955; steps/sec: 4.14;
FastEstimator-Train: step: 16100; total_loss: 0.6138631; steps/sec: 4.14;
FastEstimator-Train: step: 16200; total_loss: 0.47080582; steps/sec: 4.14;
FastEstimator-Train: step: 16300; total_loss: 0.51614; steps/sec: 4.15;
FastEstimator-Train: step: 16400; total_loss: 0.51017725; steps/sec: 4.15;
FastEstimator-Train: step: 16500; total_loss: 0.62091106; steps/sec: 4.01;
FastEstimator-Train: step: 16500; epoch: 11; epoch_time: 364.18 sec;
FastEstimator-Eval: step: 16500; epoch: 11; total_loss: 0.6559421; mAP: 0.11607939200165802; AP50: 0.20598330180707633; AP75: 0.1171157223722664;
FastEstimator-Train: step: 16600; total_loss: 0.48130384; steps/sec: 3.99;
FastEstimator-Train: step: 16700; total_loss: 0.64671427; steps/sec: 4.14;
FastEstimator-Train: step: 16800; total_loss: 0.37420315; steps/sec: 4.15;
FastEstimator-Train: step: 16900; total_loss: 0.4668738; steps/sec: 4.15;
FastEstimator-Train: step: 17000; total_loss: 0.54313767; steps/sec: 4.15;
FastEstimator-Train: step: 17100; total_loss: 0.4979771; steps/sec: 4.14;
FastEstimator-Train: step: 17200; total_loss: 0.49467993; steps/sec: 4.13;
FastEstimator-Train: step: 17300; total_loss: 0.5251492; steps/sec: 4.12;
FastEstimator-Train: step: 17400; total_loss: 0.49891907; steps/sec: 4.13;
FastEstimator-Train: step: 17500; total_loss: 0.5506006; steps/sec: 4.13;
FastEstimator-Train: step: 17600; total_loss: 0.61398673; steps/sec: 4.13;
FastEstimator-Train: step: 17700; total_loss: 0.5667985; steps/sec: 4.14;
FastEstimator-Train: step: 17800; total_loss: 0.50100297; steps/sec: 4.14;
FastEstimator-Train: step: 17900; total_loss: 0.4560542; steps/sec: 4.14;
FastEstimator-Train: step: 18000; total_loss: 0.54292095; steps/sec: 4.14;
FastEstimator-Train: step: 18000; epoch: 12; epoch_time: 363.38 sec;
FastEstimator-Eval: step: 18000; epoch: 12; total_loss: 0.60849434; mAP: 0.13227022811747072; AP50: 0.23051640936803233; AP75: 0.1339832696014767;
FastEstimator-Train: step: 18100; total_loss: 0.6149037; steps/sec: 3.97;
FastEstimator-Train: step: 18200; total_loss: 0.54545736; steps/sec: 4.15;
FastEstimator-Train: step: 18300; total_loss: 0.52380323; steps/sec: 4.15;
FastEstimator-Train: step: 18400; total_loss: 0.46774274; steps/sec: 4.13;
FastEstimator-Train: step: 18500; total_loss: 0.535843; steps/sec: 4.13;
FastEstimator-Train: step: 18600; total_loss: 0.5309944; steps/sec: 4.13;
FastEstimator-Train: step: 18700; total_loss: 0.62186444; steps/sec: 4.13;
FastEstimator-Train: step: 18800; total_loss: 0.5437427; steps/sec: 4.15;
FastEstimator-Train: step: 18900; total_loss: 0.50091285; steps/sec: 4.13;
FastEstimator-Train: step: 19000; total_loss: 0.61933434; steps/sec: 4.15;
FastEstimator-Train: step: 19100; total_loss: 0.50925595; steps/sec: 4.12;
FastEstimator-Train: step: 19200; total_loss: 0.49885258; steps/sec: 4.14;
FastEstimator-Train: step: 19300; total_loss: 0.43571958; steps/sec: 4.15;
FastEstimator-Train: step: 19400; total_loss: 0.44362596; steps/sec: 4.14;
FastEstimator-Train: step: 19500; total_loss: 0.5013802; steps/sec: 4.15;
FastEstimator-Train: step: 19500; epoch: 13; epoch_time: 363.37 sec;
FastEstimator-Eval: step: 19500; epoch: 13; total_loss: 0.60210806; mAP: 0.13657119190238765; AP50: 0.2356655067853576; AP75: 0.13867393967607897;
FastEstimator-Train: step: 19600; total_loss: 0.50102603; steps/sec: 4.01;
FastEstimator-Train: step: 19700; total_loss: 0.50347304; steps/sec: 4.15;
FastEstimator-Train: step: 19800; total_loss: 0.4634209; steps/sec: 4.13;
FastEstimator-Train: step: 19900; total_loss: 0.577476; steps/sec: 4.14;
FastEstimator-Train: step: 20000; total_loss: 0.42313886; steps/sec: 4.13;
FastEstimator-Train: step: 20100; total_loss: 0.5242827; steps/sec: 4.14;
FastEstimator-Train: step: 20200; total_loss: 0.53682745; steps/sec: 4.16;
FastEstimator-Train: step: 20300; total_loss: 0.60711807; steps/sec: 4.14;
FastEstimator-Train: step: 20400; total_loss: 0.55203; steps/sec: 4.15;
FastEstimator-Train: step: 20500; total_loss: 0.5723541; steps/sec: 4.15;
FastEstimator-Train: step: 20600; total_loss: 0.4685057; steps/sec: 4.15;
FastEstimator-Train: step: 20700; total_loss: 0.4844768; steps/sec: 4.14;
FastEstimator-Train: step: 20800; total_loss: 0.4675367; steps/sec: 4.14;
FastEstimator-Train: step: 20900; total_loss: 0.43630585; steps/sec: 4.14;
FastEstimator-Train: step: 21000; total_loss: 0.48012275; steps/sec: 4.13;
FastEstimator-Train: step: 21000; epoch: 14; epoch_time: 362.87 sec;
FastEstimator-Eval: step: 21000; epoch: 14; total_loss: 0.5941063; mAP: 0.1427980748500169; AP50: 0.24786368808857653; AP75: 0.14350222644506727;
FastEstimator-Train: step: 21100; total_loss: 0.564543; steps/sec: 3.98;
FastEstimator-Train: step: 21200; total_loss: 0.45105535; steps/sec: 4.14;
FastEstimator-Train: step: 21300; total_loss: 0.55128586; steps/sec: 4.14;
FastEstimator-Train: step: 21400; total_loss: 0.47129002; steps/sec: 4.14;
FastEstimator-Train: step: 21500; total_loss: 0.49587858; steps/sec: 4.15;
FastEstimator-Train: step: 21600; total_loss: 0.53621477; steps/sec: 4.13;
FastEstimator-Train: step: 21700; total_loss: 0.5098663; steps/sec: 4.14;
FastEstimator-Train: step: 21800; total_loss: 0.44969767; steps/sec: 4.14;
FastEstimator-Train: step: 21900; total_loss: 0.51879215; steps/sec: 4.13;
FastEstimator-Train: step: 22000; total_loss: 0.43220532; steps/sec: 4.12;
FastEstimator-Train: step: 22100; total_loss: 0.5241592; steps/sec: 4.14;
FastEstimator-Train: step: 22200; total_loss: 0.5805134; steps/sec: 4.14;
FastEstimator-Train: step: 22300; total_loss: 0.5732007; steps/sec: 4.13;
FastEstimator-Train: step: 22400; total_loss: 0.48803607; steps/sec: 4.14;
FastEstimator-Train: step: 22500; total_loss: 0.43630075; steps/sec: 4.13;
FastEstimator-Train: step: 22500; epoch: 15; epoch_time: 363.51 sec;
FastEstimator-Eval: step: 22500; epoch: 15; total_loss: 0.5950801; mAP: 0.1386757260765526; AP50: 0.24217783408254395; AP75: 0.139704372666365;
FastEstimator-Train: step: 22600; total_loss: 0.45341948; steps/sec: 3.98;
FastEstimator-Train: step: 22700; total_loss: 0.47337857; steps/sec: 4.15;
FastEstimator-Train: step: 22800; total_loss: 0.52583647; steps/sec: 4.13;
FastEstimator-Train: step: 22900; total_loss: 0.40528423; steps/sec: 4.13;
FastEstimator-Train: step: 23000; total_loss: 0.5430269; steps/sec: 4.05;
FastEstimator-Train: step: 23100; total_loss: 0.4318871; steps/sec: 4.13;
FastEstimator-Train: step: 23200; total_loss: 0.4060428; steps/sec: 4.14;
FastEstimator-Train: step: 23300; total_loss: 0.52286947; steps/sec: 4.14;
FastEstimator-Train: step: 23400; total_loss: 0.4993046; steps/sec: 4.14;
FastEstimator-Train: step: 23500; total_loss: 0.49719387; steps/sec: 4.13;
FastEstimator-Train: step: 23600; total_loss: 0.45426735; steps/sec: 4.14;
FastEstimator-Train: step: 23700; total_loss: 0.45241684; steps/sec: 4.15;
FastEstimator-Train: step: 23800; total_loss: 0.47516367; steps/sec: 4.15;
FastEstimator-Train: step: 23900; total_loss: 0.4621154; steps/sec: 4.13;
FastEstimator-Train: step: 24000; total_loss: 0.4435553; steps/sec: 4.15;
FastEstimator-Train: step: 24000; epoch: 16; epoch_time: 364.07 sec;
FastEstimator-Eval: step: 24000; epoch: 16; total_loss: 0.5951766; mAP: 0.14045396579184705; AP50: 0.24679064505964415; AP75: 0.14181835177253652;
FastEstimator-Train: step: 24100; total_loss: 0.4931559; steps/sec: 3.99;
FastEstimator-Train: step: 24200; total_loss: 0.4471008; steps/sec: 4.13;
FastEstimator-Train: step: 24300; total_loss: 0.47283328; steps/sec: 4.15;
FastEstimator-Train: step: 24400; total_loss: 0.44087422; steps/sec: 4.14;
FastEstimator-Train: step: 24500; total_loss: 0.45625865; steps/sec: 4.12;
FastEstimator-Train: step: 24600; total_loss: 0.45438784; steps/sec: 4.14;
FastEstimator-Train: step: 24700; total_loss: 0.52362525; steps/sec: 4.14;
FastEstimator-Train: step: 24800; total_loss: 0.3869419; steps/sec: 4.12;
FastEstimator-Train: step: 24900; total_loss: 0.3880927; steps/sec: 4.13;
FastEstimator-Train: step: 25000; total_loss: 0.45009983; steps/sec: 4.15;
FastEstimator-Train: step: 25100; total_loss: 0.51540995; steps/sec: 4.13;
FastEstimator-Train: step: 25200; total_loss: 0.52835476; steps/sec: 4.14;
FastEstimator-Train: step: 25300; total_loss: 0.45289177; steps/sec: 4.13;
FastEstimator-Train: step: 25400; total_loss: 0.45880592; steps/sec: 4.15;
FastEstimator-Train: step: 25500; total_loss: 0.48203588; steps/sec: 4.13;
FastEstimator-Train: step: 25500; epoch: 17; epoch_time: 363.47 sec;
FastEstimator-Eval: step: 25500; epoch: 17; total_loss: 0.5875887; mAP: 0.14338403166797756; AP50: 0.2495659550440716; AP75: 0.1458449520439266;
FastEstimator-Train: step: 25600; total_loss: 0.49985543; steps/sec: 3.98;
FastEstimator-Train: step: 25700; total_loss: 0.46135202; steps/sec: 4.13;
FastEstimator-Train: step: 25800; total_loss: 0.3934366; steps/sec: 4.14;
FastEstimator-Train: step: 25900; total_loss: 0.41077012; steps/sec: 4.14;
FastEstimator-Train: step: 26000; total_loss: 0.54248434; steps/sec: 4.14;
FastEstimator-Train: step: 26100; total_loss: 0.38261595; steps/sec: 4.14;
FastEstimator-Train: step: 26200; total_loss: 0.34145036; steps/sec: 4.15;
FastEstimator-Train: step: 26300; total_loss: 0.4151696; steps/sec: 4.14;
FastEstimator-Train: step: 26400; total_loss: 0.37492412; steps/sec: 4.14;
FastEstimator-Train: step: 26500; total_loss: 0.47251117; steps/sec: 4.14;
FastEstimator-Train: step: 26600; total_loss: 0.47128183; steps/sec: 4.13;
FastEstimator-Train: step: 26700; total_loss: 0.4410007; steps/sec: 4.14;
FastEstimator-Train: step: 26800; total_loss: 0.5235296; steps/sec: 4.14;
FastEstimator-Train: step: 26900; total_loss: 0.47252387; steps/sec: 4.15;
FastEstimator-Train: step: 27000; total_loss: 0.5770626; steps/sec: 4.15;
FastEstimator-Train: step: 27000; epoch: 18; epoch_time: 363.25 sec;
FastEstimator-Eval: step: 27000; epoch: 18; total_loss: 0.582827; mAP: 0.14958010762688478; AP50: 0.25998234333824327; AP75: 0.1512206540944921;
FastEstimator-Train: step: 27100; total_loss: 0.39201313; steps/sec: 4.0;
FastEstimator-Train: step: 27200; total_loss: 0.37872696; steps/sec: 4.14;
FastEstimator-Train: step: 27300; total_loss: 0.41251898; steps/sec: 4.15;
FastEstimator-Train: step: 27400; total_loss: 0.45948857; steps/sec: 4.14;
FastEstimator-Train: step: 27500; total_loss: 0.5420517; steps/sec: 4.13;
FastEstimator-Train: step: 27600; total_loss: 0.39912254; steps/sec: 4.15;
FastEstimator-Train: step: 27700; total_loss: 0.48982173; steps/sec: 4.13;
FastEstimator-Train: step: 27800; total_loss: 0.47522503; steps/sec: 4.14;
FastEstimator-Train: step: 27900; total_loss: 0.52116483; steps/sec: 4.14;
FastEstimator-Train: step: 28000; total_loss: 0.49473763; steps/sec: 4.14;
FastEstimator-Train: step: 28100; total_loss: 0.4923275; steps/sec: 4.15;
FastEstimator-Train: step: 28200; total_loss: 0.43330055; steps/sec: 4.14;
FastEstimator-Train: step: 28300; total_loss: 0.5092056; steps/sec: 4.15;
FastEstimator-Train: step: 28400; total_loss: 0.46915329; steps/sec: 4.13;
FastEstimator-Train: step: 28500; total_loss: 0.46037483; steps/sec: 4.14;
FastEstimator-Train: step: 28500; epoch: 19; epoch_time: 363.16 sec;
FastEstimator-Eval: step: 28500; epoch: 19; total_loss: 0.5783571; mAP: 0.15346791077338162; AP50: 0.2620495229777436; AP75: 0.1569274404880078;
FastEstimator-Train: step: 28600; total_loss: 0.3327829; steps/sec: 3.98;
FastEstimator-Train: step: 28700; total_loss: 0.49397576; steps/sec: 4.13;
FastEstimator-Train: step: 28800; total_loss: 0.54892015; steps/sec: 4.13;
FastEstimator-Train: step: 28900; total_loss: 0.46739447; steps/sec: 4.13;
FastEstimator-Train: step: 29000; total_loss: 0.40864655; steps/sec: 4.14;
FastEstimator-Train: step: 29100; total_loss: 0.39845282; steps/sec: 4.14;
FastEstimator-Train: step: 29200; total_loss: 0.41239133; steps/sec: 4.14;
