FastEstimator-Start: step: 1; num_device: 1; logging_interval: 100;
FastEstimator-Train: step: 5600; total_loss: 0.7950073; steps/sec: 4.11;
FastEstimator-Train: step: 5700; total_loss: 0.6280852; steps/sec: 4.11;
FastEstimator-Train: step: 5800; total_loss: 0.6451133; steps/sec: 4.1;
FastEstimator-Train: step: 5900; total_loss: 0.6340212; steps/sec: 4.11;
FastEstimator-Train: step: 6000; total_loss: 0.72506; steps/sec: 4.11;
FastEstimator-Train: step: 6000; epoch: 4; epoch_time: 366.7 sec;
FastEstimator-Eval: step: 6000; epoch: 4; total_loss: 0.71230096; mAP: 0.0805675282168085; AP50: 0.14760466919059653; AP75: 0.0798873407191191;
FastEstimator-Train: step: 6100; total_loss: 0.6690136; steps/sec: 3.94;
FastEstimator-Train: step: 6200; total_loss: 0.6942412; steps/sec: 4.09;
FastEstimator-Train: step: 6300; total_loss: 0.7172321; steps/sec: 4.1;
FastEstimator-Train: step: 6400; total_loss: 0.7598609; steps/sec: 4.1;
FastEstimator-Train: step: 6500; total_loss: 0.665603; steps/sec: 4.09;
FastEstimator-Train: step: 6600; total_loss: 0.681038; steps/sec: 4.09;
FastEstimator-Train: step: 6700; total_loss: 0.7541053; steps/sec: 4.1;
FastEstimator-Train: step: 6800; total_loss: 0.64126444; steps/sec: 4.1;
FastEstimator-Train: step: 6900; total_loss: 0.6448736; steps/sec: 4.1;
FastEstimator-Train: step: 7000; total_loss: 0.5978831; steps/sec: 4.1;
FastEstimator-Train: step: 7100; total_loss: 0.8317441; steps/sec: 4.1;
FastEstimator-Train: step: 7200; total_loss: 0.6984625; steps/sec: 4.11;
FastEstimator-Train: step: 7300; total_loss: 0.71373653; steps/sec: 4.1;
FastEstimator-Train: step: 7400; total_loss: 0.6047218; steps/sec: 4.1;
FastEstimator-Train: step: 7500; total_loss: 0.6198039; steps/sec: 4.1;
FastEstimator-Train: step: 7500; epoch: 5; epoch_time: 366.98 sec;
FastEstimator-Eval: step: 7500; epoch: 5; total_loss: 0.70390886; mAP: 0.0909735789307545; AP50: 0.1644458227932628; AP75: 0.09003791047276687;
FastEstimator-Train: step: 7600; total_loss: 0.7498724; steps/sec: 3.94;
FastEstimator-Train: step: 7700; total_loss: 0.6890614; steps/sec: 4.1;
FastEstimator-Train: step: 7800; total_loss: 0.5590278; steps/sec: 4.09;
FastEstimator-Train: step: 7900; total_loss: 0.7293441; steps/sec: 4.09;
FastEstimator-Train: step: 8000; total_loss: 0.6322899; steps/sec: 4.09;
FastEstimator-Train: step: 8100; total_loss: 0.63690054; steps/sec: 4.09;
FastEstimator-Train: step: 8200; total_loss: 0.6594865; steps/sec: 4.1;
FastEstimator-Train: step: 8300; total_loss: 0.6925529; steps/sec: 4.09;
FastEstimator-Train: step: 8400; total_loss: 0.7199788; steps/sec: 4.1;
FastEstimator-Train: step: 8500; total_loss: 0.6486428; steps/sec: 4.1;
FastEstimator-Train: step: 8600; total_loss: 0.6689383; steps/sec: 4.1;
FastEstimator-Train: step: 8700; total_loss: 0.5797651; steps/sec: 4.11;
FastEstimator-Train: step: 8800; total_loss: 0.63645035; steps/sec: 4.11;
FastEstimator-Train: step: 8900; total_loss: 0.6570058; steps/sec: 4.11;
FastEstimator-Train: step: 9000; total_loss: 0.64810574; steps/sec: 4.11;
FastEstimator-Train: step: 9000; epoch: 6; epoch_time: 366.9 sec;
FastEstimator-Eval: step: 9000; epoch: 6; total_loss: 0.66572845; mAP: 0.10221160198483276; AP50: 0.18760799756862984; AP75: 0.10271379616611215;
FastEstimator-Train: step: 9100; total_loss: 0.5694529; steps/sec: 3.94;
FastEstimator-Train: step: 9200; total_loss: 0.55353343; steps/sec: 4.09;
FastEstimator-Train: step: 9300; total_loss: 0.60853374; steps/sec: 4.09;
FastEstimator-Train: step: 9400; total_loss: 0.6236204; steps/sec: 4.09;
FastEstimator-Train: step: 9500; total_loss: 0.59088004; steps/sec: 4.1;
FastEstimator-Train: step: 9600; total_loss: 0.646856; steps/sec: 4.1;
FastEstimator-Train: step: 9700; total_loss: 0.5122793; steps/sec: 4.1;
FastEstimator-Train: step: 9800; total_loss: 0.5869725; steps/sec: 4.1;
FastEstimator-Train: step: 9900; total_loss: 0.64094603; steps/sec: 4.1;
FastEstimator-Train: step: 10000; total_loss: 0.6037319; steps/sec: 4.11;
FastEstimator-Train: step: 10100; total_loss: 0.57501966; steps/sec: 4.1;
FastEstimator-Train: step: 10200; total_loss: 0.63888484; steps/sec: 4.1;
FastEstimator-Train: step: 10300; total_loss: 0.57345134; steps/sec: 4.1;
FastEstimator-Train: step: 10400; total_loss: 0.5444843; steps/sec: 4.1;
FastEstimator-Train: step: 10500; total_loss: 0.67882884; steps/sec: 4.11;
FastEstimator-Train: step: 10500; epoch: 7; epoch_time: 366.94 sec;
FastEstimator-Eval: step: 10500; epoch: 7; total_loss: 0.65874916; mAP: 0.11305163808448056; AP50: 0.20429872530523438; AP75: 0.11107182216475875;
FastEstimator-Train: step: 10600; total_loss: 0.5065866; steps/sec: 3.93;
FastEstimator-Train: step: 10700; total_loss: 0.6663868; steps/sec: 3.95;
FastEstimator-Train: step: 10800; total_loss: 0.5965325; steps/sec: 4.1;
FastEstimator-Train: step: 10900; total_loss: 0.46862608; steps/sec: 4.09;
FastEstimator-Train: step: 11000; total_loss: 0.63915825; steps/sec: 4.08;
FastEstimator-Train: step: 11100; total_loss: 0.62785625; steps/sec: 4.1;
FastEstimator-Train: step: 11200; total_loss: 0.502951; steps/sec: 4.1;
FastEstimator-Train: step: 11300; total_loss: 0.5725063; steps/sec: 4.1;
FastEstimator-Train: step: 11400; total_loss: 0.534623; steps/sec: 4.1;
FastEstimator-Train: step: 11500; total_loss: 0.6468576; steps/sec: 4.1;
FastEstimator-Train: step: 11600; total_loss: 0.64037144; steps/sec: 4.11;
FastEstimator-Train: step: 11700; total_loss: 0.5520364; steps/sec: 4.11;
FastEstimator-Train: step: 11800; total_loss: 0.5098001; steps/sec: 4.1;
FastEstimator-Train: step: 11900; total_loss: 0.5873985; steps/sec: 4.1;
FastEstimator-Train: step: 12000; total_loss: 0.53795487; steps/sec: 4.11;
FastEstimator-Train: step: 12000; epoch: 8; epoch_time: 367.94 sec;
FastEstimator-Eval: step: 12000; epoch: 8; total_loss: 0.63472563; mAP: 0.12072859675686695; AP50: 0.21487671031315214; AP75: 0.11995438532452699;
FastEstimator-Train: step: 12100; total_loss: 0.57080853; steps/sec: 3.97;
FastEstimator-Train: step: 12200; total_loss: 0.49222815; steps/sec: 4.1;
FastEstimator-Train: step: 12300; total_loss: 0.4854499; steps/sec: 4.09;
FastEstimator-Train: step: 12400; total_loss: 0.5626669; steps/sec: 4.09;
FastEstimator-Train: step: 12500; total_loss: 0.6144184; steps/sec: 4.1;
FastEstimator-Train: step: 12600; total_loss: 0.5724298; steps/sec: 4.1;
FastEstimator-Train: step: 12700; total_loss: 0.5214327; steps/sec: 4.1;
FastEstimator-Train: step: 12800; total_loss: 0.6783385; steps/sec: 4.09;
FastEstimator-Train: step: 12900; total_loss: 0.57929593; steps/sec: 4.0;
FastEstimator-Train: step: 13000; total_loss: 0.5253184; steps/sec: 4.1;
FastEstimator-Train: step: 13100; total_loss: 0.5795884; steps/sec: 4.09;
FastEstimator-Train: step: 13200; total_loss: 0.54095495; steps/sec: 4.1;
FastEstimator-Train: step: 13300; total_loss: 0.63608164; steps/sec: 4.1;
FastEstimator-Train: step: 13400; total_loss: 0.5756266; steps/sec: 4.11;
FastEstimator-Train: step: 13500; total_loss: 0.4770881; steps/sec: 4.1;
FastEstimator-Train: step: 13500; epoch: 9; epoch_time: 367.32 sec;
FastEstimator-Eval: step: 13500; epoch: 9; total_loss: 0.6235724; mAP: 0.12429915486962806; AP50: 0.21814923310104378; AP75: 0.12644208139953836;
FastEstimator-Train: step: 13600; total_loss: 0.48984417; steps/sec: 3.95;
FastEstimator-Train: step: 13700; total_loss: 0.51170886; steps/sec: 4.08;
FastEstimator-Train: step: 13800; total_loss: 0.48227334; steps/sec: 4.09;
FastEstimator-Train: step: 13900; total_loss: 0.4801067; steps/sec: 4.09;
FastEstimator-Train: step: 14000; total_loss: 0.5049033; steps/sec: 4.09;
FastEstimator-Train: step: 14100; total_loss: 0.6836745; steps/sec: 4.09;
FastEstimator-Train: step: 14200; total_loss: 0.61373055; steps/sec: 4.09;
FastEstimator-Train: step: 14300; total_loss: 0.45767766; steps/sec: 4.1;
FastEstimator-Train: step: 14400; total_loss: 0.59359866; steps/sec: 4.1;
FastEstimator-Train: step: 14500; total_loss: 0.59053636; steps/sec: 4.09;
FastEstimator-Train: step: 14600; total_loss: 0.5183831; steps/sec: 4.1;
FastEstimator-Train: step: 14700; total_loss: 0.55045104; steps/sec: 4.11;
FastEstimator-Train: step: 14800; total_loss: 0.6018559; steps/sec: 4.09;
FastEstimator-Train: step: 14900; total_loss: 0.5037851; steps/sec: 4.1;
FastEstimator-Train: step: 15000; total_loss: 0.48852065; steps/sec: 4.1;
FastEstimator-Train: step: 15000; epoch: 10; epoch_time: 367.17 sec;
FastEstimator-Eval: step: 15000; epoch: 10; total_loss: 0.63321596; mAP: 0.12388041065838247; AP50: 0.2180491295094251; AP75: 0.1254770560184681;
FastEstimator-Train: step: 15100; total_loss: 0.55149704; steps/sec: 3.96;
FastEstimator-Train: step: 15200; total_loss: 0.5318968; steps/sec: 4.08;
FastEstimator-Train: step: 15300; total_loss: 0.54859245; steps/sec: 4.1;
FastEstimator-Train: step: 15400; total_loss: 0.49897492; steps/sec: 4.09;
FastEstimator-Train: step: 15500; total_loss: 0.4363916; steps/sec: 4.09;
FastEstimator-Train: step: 15600; total_loss: 0.42343748; steps/sec: 4.08;
FastEstimator-Train: step: 15700; total_loss: 0.53161764; steps/sec: 4.09;
FastEstimator-Train: step: 15800; total_loss: 0.46382758; steps/sec: 4.09;
FastEstimator-Train: step: 15900; total_loss: 0.56560445; steps/sec: 4.1;
FastEstimator-Train: step: 16000; total_loss: 0.52062255; steps/sec: 4.1;
FastEstimator-Train: step: 16100; total_loss: 0.5759141; steps/sec: 4.1;
FastEstimator-Train: step: 16200; total_loss: 0.51825154; steps/sec: 4.1;
FastEstimator-Train: step: 16300; total_loss: 0.46842256; steps/sec: 4.11;
FastEstimator-Train: step: 16400; total_loss: 0.5565877; steps/sec: 4.1;
FastEstimator-Train: step: 16500; total_loss: 0.5097485; steps/sec: 4.11;
FastEstimator-Train: step: 16500; epoch: 11; epoch_time: 367.1 sec;
FastEstimator-Eval: step: 16500; epoch: 11; total_loss: 0.6113472; mAP: 0.13096389522380977; AP50: 0.2305083229417099; AP75: 0.13095879033054542;
FastEstimator-Train: step: 16600; total_loss: 0.44780403; steps/sec: 3.96;
FastEstimator-Train: step: 16700; total_loss: 0.54845893; steps/sec: 4.09;
FastEstimator-Train: step: 16800; total_loss: 0.49898395; steps/sec: 4.09;
FastEstimator-Train: step: 16900; total_loss: 0.58077615; steps/sec: 4.09;
FastEstimator-Train: step: 17000; total_loss: 0.4871535; steps/sec: 4.1;
FastEstimator-Train: step: 17100; total_loss: 0.5137374; steps/sec: 4.09;
FastEstimator-Train: step: 17200; total_loss: 0.5477712; steps/sec: 4.1;
FastEstimator-Train: step: 17300; total_loss: 0.51245; steps/sec: 4.09;
FastEstimator-Train: step: 17400; total_loss: 0.5088905; steps/sec: 4.1;
FastEstimator-Train: step: 17500; total_loss: 0.47089437; steps/sec: 4.1;
FastEstimator-Train: step: 17600; total_loss: 0.51814926; steps/sec: 4.11;
FastEstimator-Train: step: 17700; total_loss: 0.49237105; steps/sec: 4.1;
FastEstimator-Train: step: 17800; total_loss: 0.5972613; steps/sec: 4.1;
FastEstimator-Train: step: 17900; total_loss: 0.61592686; steps/sec: 4.1;
FastEstimator-Train: step: 18000; total_loss: 0.505875; steps/sec: 4.1;
FastEstimator-Train: step: 18000; epoch: 12; epoch_time: 366.87 sec;
FastEstimator-Eval: step: 18000; epoch: 12; total_loss: 0.6060429; mAP: 0.1355750941026335; AP50: 0.2367601867225085; AP75: 0.13837393107857826;
FastEstimator-Train: step: 18100; total_loss: 0.54963946; steps/sec: 3.94;
FastEstimator-Train: step: 18200; total_loss: 0.49159104; steps/sec: 4.08;
FastEstimator-Train: step: 18300; total_loss: 0.4980095; steps/sec: 4.08;
FastEstimator-Train: step: 18400; total_loss: 0.41751492; steps/sec: 4.09;
FastEstimator-Train: step: 18500; total_loss: 0.55224204; steps/sec: 4.09;
FastEstimator-Train: step: 18600; total_loss: 0.63941455; steps/sec: 4.1;
FastEstimator-Train: step: 18700; total_loss: 0.6312063; steps/sec: 4.09;
FastEstimator-Train: step: 18800; total_loss: 0.5200138; steps/sec: 4.1;
FastEstimator-Train: step: 18900; total_loss: 0.5887435; steps/sec: 4.1;
FastEstimator-Train: step: 19000; total_loss: 0.4263811; steps/sec: 4.1;
FastEstimator-Train: step: 19100; total_loss: 0.5435915; steps/sec: 4.1;
FastEstimator-Train: step: 19200; total_loss: 0.43368635; steps/sec: 4.1;
FastEstimator-Train: step: 19300; total_loss: 0.55813634; steps/sec: 4.1;
FastEstimator-Train: step: 19400; total_loss: 0.53150165; steps/sec: 4.1;
FastEstimator-Train: step: 19500; total_loss: 0.6219415; steps/sec: 4.11;
FastEstimator-Train: step: 19500; epoch: 13; epoch_time: 367.15 sec;
FastEstimator-Eval: step: 19500; epoch: 13; total_loss: 0.60499936; mAP: 0.1330505651545448; AP50: 0.23911635048789973; AP75: 0.13329485242859904;
FastEstimator-Train: step: 19600; total_loss: 0.5047747; steps/sec: 3.94;
FastEstimator-Train: step: 19700; total_loss: 0.46979618; steps/sec: 4.09;
FastEstimator-Train: step: 19800; total_loss: 0.4444446; steps/sec: 4.09;
FastEstimator-Train: step: 19900; total_loss: 0.48983678; steps/sec: 4.09;
FastEstimator-Train: step: 20000; total_loss: 0.47404474; steps/sec: 4.09;
FastEstimator-Train: step: 20100; total_loss: 0.63811624; steps/sec: 4.1;
FastEstimator-Train: step: 20200; total_loss: 0.49843478; steps/sec: 4.1;
FastEstimator-Train: step: 20300; total_loss: 0.47244203; steps/sec: 4.1;
FastEstimator-Train: step: 20400; total_loss: 0.43390852; steps/sec: 4.1;
FastEstimator-Train: step: 20500; total_loss: 0.44061717; steps/sec: 4.1;
FastEstimator-Train: step: 20600; total_loss: 0.45919365; steps/sec: 4.1;
FastEstimator-Train: step: 20700; total_loss: 0.48011598; steps/sec: 4.11;
FastEstimator-Train: step: 20800; total_loss: 0.54343534; steps/sec: 4.11;
FastEstimator-Train: step: 20900; total_loss: 0.6261884; steps/sec: 4.1;
FastEstimator-Train: step: 21000; total_loss: 0.5056306; steps/sec: 4.1;
FastEstimator-Train: step: 21000; epoch: 14; epoch_time: 366.99 sec;
FastEstimator-Eval: step: 21000; epoch: 14; total_loss: 0.605415; mAP: 0.1344209245492442; AP50: 0.23859058763659113; AP75: 0.13771062634467662;
FastEstimator-Train: step: 21100; total_loss: 0.46573034; steps/sec: 3.94;
FastEstimator-Train: step: 21200; total_loss: 0.4598447; steps/sec: 4.08;
FastEstimator-Train: step: 21300; total_loss: 0.46540564; steps/sec: 4.09;
FastEstimator-Train: step: 21400; total_loss: 0.38576233; steps/sec: 4.09;
FastEstimator-Train: step: 21500; total_loss: 0.47014338; steps/sec: 4.09;
FastEstimator-Train: step: 21600; total_loss: 0.49523407; steps/sec: 4.09;
FastEstimator-Train: step: 21700; total_loss: 0.41126722; steps/sec: 4.1;
FastEstimator-Train: step: 21800; total_loss: 0.528427; steps/sec: 4.1;
FastEstimator-Train: step: 21900; total_loss: 0.54448783; steps/sec: 4.1;
FastEstimator-Train: step: 22000; total_loss: 0.509359; steps/sec: 4.1;
FastEstimator-Train: step: 22100; total_loss: 0.41431475; steps/sec: 4.09;
FastEstimator-Train: step: 22200; total_loss: 0.4445187; steps/sec: 4.1;
FastEstimator-Train: step: 22300; total_loss: 0.5415287; steps/sec: 4.1;
FastEstimator-Train: step: 22400; total_loss: 0.57309264; steps/sec: 4.11;
FastEstimator-Train: step: 22500; total_loss: 0.6100552; steps/sec: 4.1;
FastEstimator-Train: step: 22500; epoch: 15; epoch_time: 367.14 sec;
FastEstimator-Eval: step: 22500; epoch: 15; total_loss: 0.59872633; mAP: 0.13923975006561948; AP50: 0.2435619463662804; AP75: 0.1421543764288034;
FastEstimator-Train: step: 22600; total_loss: 0.47719646; steps/sec: 3.94;
FastEstimator-Train: step: 22700; total_loss: 0.43425608; steps/sec: 4.08;
FastEstimator-Train: step: 22800; total_loss: 0.5091758; steps/sec: 4.1;
FastEstimator-Train: step: 22900; total_loss: 0.4146362; steps/sec: 4.08;
FastEstimator-Train: step: 23000; total_loss: 0.44478652; steps/sec: 4.09;
FastEstimator-Train: step: 23100; total_loss: 0.4048649; steps/sec: 4.09;
FastEstimator-Train: step: 23200; total_loss: 0.48587847; steps/sec: 4.09;
FastEstimator-Train: step: 23300; total_loss: 0.5277514; steps/sec: 4.1;
FastEstimator-Train: step: 23400; total_loss: 0.5145078; steps/sec: 4.1;
FastEstimator-Train: step: 23500; total_loss: 0.39528054; steps/sec: 4.1;
FastEstimator-Train: step: 23600; total_loss: 0.50860214; steps/sec: 4.1;
FastEstimator-Train: step: 23700; total_loss: 0.4824832; steps/sec: 4.11;
FastEstimator-Train: step: 23800; total_loss: 0.50615436; steps/sec: 4.1;
FastEstimator-Train: step: 23900; total_loss: 0.4868157; steps/sec: 4.11;
FastEstimator-Train: step: 24000; total_loss: 0.4915835; steps/sec: 4.1;
FastEstimator-Train: step: 24000; epoch: 16; epoch_time: 367.04 sec;
FastEstimator-Eval: step: 24000; epoch: 16; total_loss: 0.58669144; mAP: 0.1433639470778756; AP50: 0.2521068896462935; AP75: 0.14291146902986945;
FastEstimator-Train: step: 24100; total_loss: 0.35745454; steps/sec: 3.96;
FastEstimator-Train: step: 24200; total_loss: 0.45302695; steps/sec: 4.09;
FastEstimator-Train: step: 24300; total_loss: 0.47410116; steps/sec: 4.09;
FastEstimator-Train: step: 24400; total_loss: 0.43170434; steps/sec: 4.09;
FastEstimator-Train: step: 24500; total_loss: 0.50110245; steps/sec: 4.09;
FastEstimator-Train: step: 24600; total_loss: 0.4003318; steps/sec: 4.1;
FastEstimator-Train: step: 24700; total_loss: 0.48349833; steps/sec: 4.1;
FastEstimator-Train: step: 24800; total_loss: 0.51284677; steps/sec: 4.09;
FastEstimator-Train: step: 24900; total_loss: 0.41246098; steps/sec: 4.1;
FastEstimator-Train: step: 25000; total_loss: 0.43447587; steps/sec: 4.1;
FastEstimator-Train: step: 25100; total_loss: 0.537589; steps/sec: 4.1;
FastEstimator-Train: step: 25200; total_loss: 0.4812316; steps/sec: 4.1;
FastEstimator-Train: step: 25300; total_loss: 0.46127373; steps/sec: 4.1;
FastEstimator-Train: step: 25400; total_loss: 0.57885605; steps/sec: 4.1;
FastEstimator-Train: step: 25500; total_loss: 0.49227577; steps/sec: 4.11;
FastEstimator-Train: step: 25500; epoch: 17; epoch_time: 367.06 sec;
FastEstimator-Eval: step: 25500; epoch: 17; total_loss: 0.58339155; mAP: 0.1483765126648492; AP50: 0.2553913220368537; AP75: 0.15159361935287088;
FastEstimator-Train: step: 25600; total_loss: 0.48130876; steps/sec: 3.95;
FastEstimator-Train: step: 25700; total_loss: 0.42760968; steps/sec: 4.1;
FastEstimator-Train: step: 25800; total_loss: 0.56955856; steps/sec: 4.1;
FastEstimator-Train: step: 25900; total_loss: 0.4525804; steps/sec: 4.09;
FastEstimator-Train: step: 26000; total_loss: 0.47345585; steps/sec: 4.09;
FastEstimator-Train: step: 26100; total_loss: 0.42789915; steps/sec: 4.1;
FastEstimator-Train: step: 26200; total_loss: 0.55838805; steps/sec: 4.1;
FastEstimator-Train: step: 26300; total_loss: 0.42203936; steps/sec: 4.1;
FastEstimator-Train: step: 26400; total_loss: 0.39910185; steps/sec: 4.1;
FastEstimator-Train: step: 26500; total_loss: 0.45324206; steps/sec: 4.09;
FastEstimator-Train: step: 26600; total_loss: 0.42010403; steps/sec: 4.0;
FastEstimator-Train: step: 26700; total_loss: 0.55092824; steps/sec: 4.1;
FastEstimator-Train: step: 26800; total_loss: 0.37919745; steps/sec: 4.1;
FastEstimator-Train: step: 26900; total_loss: 0.44238734; steps/sec: 4.1;
FastEstimator-Train: step: 27000; total_loss: 0.42942008; steps/sec: 4.11;
FastEstimator-Train: step: 27000; epoch: 18; epoch_time: 367.41 sec;
FastEstimator-Eval: step: 27000; epoch: 18; total_loss: 0.59444577; mAP: 0.14688728751382188; AP50: 0.25735915983408014; AP75: 0.14543265141490125;
FastEstimator-Train: step: 27100; total_loss: 0.46932608; steps/sec: 3.96;
FastEstimator-Train: step: 27200; total_loss: 0.4554418; steps/sec: 4.1;
FastEstimator-Train: step: 27300; total_loss: 0.45510036; steps/sec: 4.09;
FastEstimator-Train: step: 27400; total_loss: 0.3972761; steps/sec: 4.09;
FastEstimator-Train: step: 27500; total_loss: 0.42811835; steps/sec: 4.09;
FastEstimator-Train: step: 27600; total_loss: 0.43481386; steps/sec: 4.09;
FastEstimator-Train: step: 27700; total_loss: 0.4539746; steps/sec: 4.09;
FastEstimator-Train: step: 27800; total_loss: 0.44288903; steps/sec: 4.1;
FastEstimator-Train: step: 27900; total_loss: 0.41373032; steps/sec: 4.09;
FastEstimator-Train: step: 28000; total_loss: 0.49203134; steps/sec: 3.96;
FastEstimator-Train: step: 28100; total_loss: 0.3931761; steps/sec: 4.1;
FastEstimator-Train: step: 28200; total_loss: 0.507548; steps/sec: 4.1;
FastEstimator-Train: step: 28300; total_loss: 0.47842497; steps/sec: 4.11;
FastEstimator-Train: step: 28400; total_loss: 0.47870728; steps/sec: 4.11;
FastEstimator-Train: step: 28500; total_loss: 0.43583143; steps/sec: 4.1;
FastEstimator-Train: step: 28500; epoch: 19; epoch_time: 367.95 sec;
FastEstimator-Eval: step: 28500; epoch: 19; total_loss: 0.57209134; mAP: 0.15185128061691197; AP50: 0.2671114961180942; AP75: 0.1509374654779614;
FastEstimator-Train: step: 28600; total_loss: 0.40516835; steps/sec: 3.94;
FastEstimator-Train: step: 28700; total_loss: 0.42689908; steps/sec: 4.08;
FastEstimator-Train: step: 28800; total_loss: 0.51701784; steps/sec: 4.09;
FastEstimator-Train: step: 28900; total_loss: 0.3807929; steps/sec: 4.09;
FastEstimator-Train: step: 29000; total_loss: 0.49826765; steps/sec: 4.1;
FastEstimator-Train: step: 29100; total_loss: 0.4535241; steps/sec: 4.1;
FastEstimator-Train: step: 29200; total_loss: 0.43319345; steps/sec: 4.09;
