FastEstimator-Start: step: 1; num_device: 1; logging_interval: 100;
FastEstimator-Train: step: 4600; total_loss: 0.73615706; steps/sec: 3.87;
FastEstimator-Train: step: 4700; total_loss: 0.7206937; steps/sec: 4.02;
FastEstimator-Train: step: 4800; total_loss: 0.73855394; steps/sec: 4.02;
FastEstimator-Train: step: 4900; total_loss: 0.7729881; steps/sec: 4.02;
FastEstimator-Train: step: 5000; total_loss: 0.8169217; steps/sec: 4.02;
FastEstimator-Train: step: 5100; total_loss: 0.7569784; steps/sec: 4.01;
FastEstimator-Train: step: 5200; total_loss: 0.6991746; steps/sec: 4.02;
FastEstimator-Train: step: 5300; total_loss: 0.75468946; steps/sec: 4.01;
FastEstimator-Train: step: 5400; total_loss: 0.6585355; steps/sec: 4.02;
FastEstimator-Train: step: 5500; total_loss: 0.7833209; steps/sec: 4.02;
FastEstimator-Train: step: 5600; total_loss: 0.7551451; steps/sec: 4.01;
FastEstimator-Train: step: 5700; total_loss: 0.6764226; steps/sec: 4.02;
FastEstimator-Train: step: 5800; total_loss: 0.6662742; steps/sec: 4.02;
FastEstimator-Train: step: 5900; total_loss: 0.7497294; steps/sec: 4.02;
FastEstimator-Train: step: 6000; total_loss: 0.6662233; steps/sec: 4.03;
FastEstimator-Train: step: 6000; epoch: 4; epoch_time: 374.27 sec;
FastEstimator-Eval: step: 6000; epoch: 4; total_loss: 0.71111506; mAP: 0.08204070964920272; AP50: 0.1562897501024693; AP75: 0.07770514460479463;
FastEstimator-Train: step: 6100; total_loss: 0.6966138; steps/sec: 3.88;
FastEstimator-Train: step: 6200; total_loss: 0.68558264; steps/sec: 4.02;
FastEstimator-Train: step: 6300; total_loss: 0.68131566; steps/sec: 4.02;
FastEstimator-Train: step: 6400; total_loss: 0.7631859; steps/sec: 4.02;
FastEstimator-Train: step: 6500; total_loss: 0.70989466; steps/sec: 4.03;
FastEstimator-Train: step: 6600; total_loss: 0.6323334; steps/sec: 4.03;
FastEstimator-Train: step: 6700; total_loss: 0.56791043; steps/sec: 4.02;
FastEstimator-Train: step: 6800; total_loss: 0.66975176; steps/sec: 4.02;
FastEstimator-Train: step: 6900; total_loss: 0.66409445; steps/sec: 4.02;
FastEstimator-Train: step: 7000; total_loss: 0.6749791; steps/sec: 4.02;
FastEstimator-Train: step: 7100; total_loss: 0.7176241; steps/sec: 4.0;
FastEstimator-Train: step: 7200; total_loss: 0.7646874; steps/sec: 4.03;
FastEstimator-Train: step: 7300; total_loss: 0.699917; steps/sec: 4.03;
FastEstimator-Train: step: 7400; total_loss: 0.6622712; steps/sec: 4.02;
FastEstimator-Train: step: 7500; total_loss: 0.70744026; steps/sec: 4.02;
FastEstimator-Train: step: 7500; epoch: 5; epoch_time: 374.07 sec;
FastEstimator-Eval: step: 7500; epoch: 5; total_loss: 0.7094836; mAP: 0.0886053249045717; AP50: 0.1662884832521098; AP75: 0.08522536818296476;
FastEstimator-Train: step: 7600; total_loss: 0.5858673; steps/sec: 3.86;
FastEstimator-Train: step: 7700; total_loss: 0.6254778; steps/sec: 4.01;
FastEstimator-Train: step: 7800; total_loss: 0.691525; steps/sec: 4.02;
FastEstimator-Train: step: 7900; total_loss: 0.60408723; steps/sec: 4.02;
FastEstimator-Train: step: 8000; total_loss: 0.67008746; steps/sec: 4.02;
FastEstimator-Train: step: 8100; total_loss: 0.6886269; steps/sec: 4.01;
FastEstimator-Train: step: 8200; total_loss: 0.7269829; steps/sec: 4.02;
FastEstimator-Train: step: 8300; total_loss: 0.5833771; steps/sec: 4.02;
FastEstimator-Train: step: 8400; total_loss: 0.6737801; steps/sec: 4.01;
FastEstimator-Train: step: 8500; total_loss: 0.63368505; steps/sec: 4.02;
FastEstimator-Train: step: 8600; total_loss: 0.59019005; steps/sec: 4.0;
FastEstimator-Train: step: 8700; total_loss: 0.6237681; steps/sec: 4.02;
FastEstimator-Train: step: 8800; total_loss: 0.6646292; steps/sec: 4.02;
FastEstimator-Train: step: 8900; total_loss: 0.6211189; steps/sec: 4.02;
FastEstimator-Train: step: 9000; total_loss: 0.64030313; steps/sec: 4.02;
FastEstimator-Train: step: 9000; epoch: 6; epoch_time: 374.54 sec;
FastEstimator-Eval: step: 9000; epoch: 6; total_loss: 0.6651729; mAP: 0.10435723060980101; AP50: 0.18989593923628378; AP75: 0.10315909976367808;
FastEstimator-Train: step: 9100; total_loss: 0.6193247; steps/sec: 3.85;
FastEstimator-Train: step: 9200; total_loss: 0.74106884; steps/sec: 4.02;
FastEstimator-Train: step: 9300; total_loss: 0.61964613; steps/sec: 4.03;
FastEstimator-Train: step: 9400; total_loss: 0.59939295; steps/sec: 4.02;
FastEstimator-Train: step: 9500; total_loss: 0.60934246; steps/sec: 4.01;
FastEstimator-Train: step: 9600; total_loss: 0.6849015; steps/sec: 4.02;
FastEstimator-Train: step: 9700; total_loss: 0.54547834; steps/sec: 4.03;
FastEstimator-Train: step: 9800; total_loss: 0.60413027; steps/sec: 4.02;
FastEstimator-Train: step: 9900; total_loss: 0.5157882; steps/sec: 4.02;
FastEstimator-Train: step: 10000; total_loss: 0.5929554; steps/sec: 4.02;
FastEstimator-Train: step: 10100; total_loss: 0.61078084; steps/sec: 4.02;
FastEstimator-Train: step: 10200; total_loss: 0.63472176; steps/sec: 4.02;
FastEstimator-Train: step: 10300; total_loss: 0.5806272; steps/sec: 4.02;
FastEstimator-Train: step: 10400; total_loss: 0.66723156; steps/sec: 4.01;
FastEstimator-Train: step: 10500; total_loss: 0.6132906; steps/sec: 4.02;
FastEstimator-Train: step: 10500; epoch: 7; epoch_time: 374.09 sec;
FastEstimator-Eval: step: 10500; epoch: 7; total_loss: 0.65578026; mAP: 0.10922195961249928; AP50: 0.20130099402170576; AP75: 0.1062987872862086;
FastEstimator-Train: step: 10600; total_loss: 0.66273916; steps/sec: 3.88;
FastEstimator-Train: step: 10700; total_loss: 0.57607377; steps/sec: 4.02;
FastEstimator-Train: step: 10800; total_loss: 0.64769053; steps/sec: 4.02;
FastEstimator-Train: step: 10900; total_loss: 0.6575017; steps/sec: 4.01;
FastEstimator-Train: step: 11000; total_loss: 0.50219965; steps/sec: 4.01;
FastEstimator-Train: step: 11100; total_loss: 0.47824615; steps/sec: 4.02;
FastEstimator-Train: step: 11200; total_loss: 0.58016455; steps/sec: 4.02;
FastEstimator-Train: step: 11300; total_loss: 0.6745044; steps/sec: 4.0;
FastEstimator-Train: step: 11400; total_loss: 0.5333489; steps/sec: 4.01;
FastEstimator-Train: step: 11500; total_loss: 0.5683097; steps/sec: 4.01;
FastEstimator-Train: step: 11600; total_loss: 0.45700225; steps/sec: 4.01;
FastEstimator-Train: step: 11700; total_loss: 0.64648813; steps/sec: 4.02;
FastEstimator-Train: step: 11800; total_loss: 0.59839755; steps/sec: 4.01;
FastEstimator-Train: step: 11900; total_loss: 0.61093974; steps/sec: 4.01;
FastEstimator-Train: step: 12000; total_loss: 0.5318359; steps/sec: 4.02;
FastEstimator-Train: step: 12000; epoch: 8; epoch_time: 374.6 sec;
FastEstimator-Eval: step: 12000; epoch: 8; total_loss: 0.6402308; mAP: 0.11569070909347334; AP50: 0.2086933852881152; AP75: 0.11495171816866294;
FastEstimator-Train: step: 12100; total_loss: 0.52946603; steps/sec: 3.86;
FastEstimator-Train: step: 12200; total_loss: 0.54379785; steps/sec: 4.02;
FastEstimator-Train: step: 12300; total_loss: 0.60950667; steps/sec: 4.02;
FastEstimator-Train: step: 12400; total_loss: 0.5354645; steps/sec: 4.02;
FastEstimator-Train: step: 12500; total_loss: 0.62318313; steps/sec: 4.02;
FastEstimator-Train: step: 12600; total_loss: 0.4895591; steps/sec: 4.0;
FastEstimator-Train: step: 12700; total_loss: 0.5429602; steps/sec: 4.02;
FastEstimator-Train: step: 12800; total_loss: 0.5655385; steps/sec: 4.02;
FastEstimator-Train: step: 12900; total_loss: 0.62271196; steps/sec: 4.02;
FastEstimator-Train: step: 13000; total_loss: 0.5698927; steps/sec: 4.03;
FastEstimator-Train: step: 13100; total_loss: 0.6480348; steps/sec: 4.02;
FastEstimator-Train: step: 13200; total_loss: 0.6643292; steps/sec: 4.02;
FastEstimator-Train: step: 13300; total_loss: 0.68850875; steps/sec: 4.02;
FastEstimator-Train: step: 13400; total_loss: 0.4878825; steps/sec: 4.02;
FastEstimator-Train: step: 13500; total_loss: 0.57327473; steps/sec: 4.02;
FastEstimator-Train: step: 13500; epoch: 9; epoch_time: 374.35 sec;
FastEstimator-Eval: step: 13500; epoch: 9; total_loss: 0.61703026; mAP: 0.12475799661141437; AP50: 0.22298559707769902; AP75: 0.12378409169428259;
FastEstimator-Train: step: 13600; total_loss: 0.46143717; steps/sec: 3.85;
FastEstimator-Train: step: 13700; total_loss: 0.47989926; steps/sec: 4.02;
FastEstimator-Train: step: 13800; total_loss: 0.5727523; steps/sec: 4.02;
FastEstimator-Train: step: 13900; total_loss: 0.4657937; steps/sec: 4.01;
FastEstimator-Train: step: 14000; total_loss: 0.5704098; steps/sec: 4.02;
FastEstimator-Train: step: 14100; total_loss: 0.6369765; steps/sec: 4.02;
FastEstimator-Train: step: 14200; total_loss: 0.48465705; steps/sec: 4.02;
FastEstimator-Train: step: 14300; total_loss: 0.5685641; steps/sec: 4.01;
FastEstimator-Train: step: 14400; total_loss: 0.64896965; steps/sec: 4.02;
FastEstimator-Train: step: 14500; total_loss: 0.68396664; steps/sec: 4.01;
FastEstimator-Train: step: 14600; total_loss: 0.54376376; steps/sec: 4.01;
FastEstimator-Train: step: 14700; total_loss: 0.48181796; steps/sec: 4.02;
FastEstimator-Train: step: 14800; total_loss: 0.4615035; steps/sec: 4.02;
FastEstimator-Train: step: 14900; total_loss: 0.5737479; steps/sec: 4.02;
FastEstimator-Train: step: 15000; total_loss: 0.5614934; steps/sec: 4.01;
FastEstimator-Train: step: 15000; epoch: 10; epoch_time: 374.51 sec;
FastEstimator-Eval: step: 15000; epoch: 10; total_loss: 0.61344063; mAP: 0.12799166940109338; AP50: 0.22857466302513177; AP75: 0.12854691852956016;
FastEstimator-Train: step: 15100; total_loss: 0.5731599; steps/sec: 3.87;
FastEstimator-Train: step: 15200; total_loss: 0.56642264; steps/sec: 4.02;
FastEstimator-Train: step: 15300; total_loss: 0.53606296; steps/sec: 4.03;
FastEstimator-Train: step: 15400; total_loss: 0.5529206; steps/sec: 4.01;
FastEstimator-Train: step: 15500; total_loss: 0.52650523; steps/sec: 4.02;
FastEstimator-Train: step: 15600; total_loss: 0.53446805; steps/sec: 4.01;
FastEstimator-Train: step: 15700; total_loss: 0.56879413; steps/sec: 4.02;
FastEstimator-Train: step: 15800; total_loss: 0.55934024; steps/sec: 4.02;
FastEstimator-Train: step: 15900; total_loss: 0.5908631; steps/sec: 4.02;
FastEstimator-Train: step: 16000; total_loss: 0.48337293; steps/sec: 4.02;
FastEstimator-Train: step: 16100; total_loss: 0.5809662; steps/sec: 4.01;
FastEstimator-Train: step: 16200; total_loss: 0.4211204; steps/sec: 4.02;
FastEstimator-Train: step: 16300; total_loss: 0.5376358; steps/sec: 4.01;
FastEstimator-Train: step: 16400; total_loss: 0.5628304; steps/sec: 4.01;
FastEstimator-Train: step: 16500; total_loss: 0.55185515; steps/sec: 4.01;
FastEstimator-Train: step: 16500; epoch: 11; epoch_time: 374.37 sec;
FastEstimator-Eval: step: 16500; epoch: 11; total_loss: 0.62089074; mAP: 0.12802148898211682; AP50: 0.2306447812768414; AP75: 0.12626236925223083;
FastEstimator-Train: step: 16600; total_loss: 0.6245235; steps/sec: 3.87;
FastEstimator-Train: step: 16700; total_loss: 0.5297967; steps/sec: 4.03;
FastEstimator-Train: step: 16800; total_loss: 0.43962848; steps/sec: 4.02;
FastEstimator-Train: step: 16900; total_loss: 0.54010487; steps/sec: 4.02;
FastEstimator-Train: step: 17000; total_loss: 0.51575935; steps/sec: 4.02;
FastEstimator-Train: step: 17100; total_loss: 0.4863608; steps/sec: 4.03;
FastEstimator-Train: step: 17200; total_loss: 0.59153897; steps/sec: 4.02;
FastEstimator-Train: step: 17300; total_loss: 0.48210713; steps/sec: 4.02;
FastEstimator-Train: step: 17400; total_loss: 0.511492; steps/sec: 4.02;
FastEstimator-Train: step: 17500; total_loss: 0.46543747; steps/sec: 4.01;
FastEstimator-Train: step: 17600; total_loss: 0.54837275; steps/sec: 4.02;
FastEstimator-Train: step: 17700; total_loss: 0.5628117; steps/sec: 4.02;
FastEstimator-Train: step: 17800; total_loss: 0.5172523; steps/sec: 4.02;
FastEstimator-Train: step: 17900; total_loss: 0.53043693; steps/sec: 4.02;
FastEstimator-Train: step: 18000; total_loss: 0.5116294; steps/sec: 4.02;
FastEstimator-Train: step: 18000; epoch: 12; epoch_time: 374.23 sec;
FastEstimator-Eval: step: 18000; epoch: 12; total_loss: 0.60982925; mAP: 0.13619896717791616; AP50: 0.24255074116603698; AP75: 0.1359525531232151;
FastEstimator-Train: step: 18100; total_loss: 0.56470287; steps/sec: 3.86;
FastEstimator-Train: step: 18200; total_loss: 0.4459021; steps/sec: 4.02;
FastEstimator-Train: step: 18300; total_loss: 0.5816823; steps/sec: 4.02;
FastEstimator-Train: step: 18400; total_loss: 0.5454023; steps/sec: 4.02;
FastEstimator-Train: step: 18500; total_loss: 0.4564094; steps/sec: 4.01;
FastEstimator-Train: step: 18600; total_loss: 0.47547585; steps/sec: 4.01;
FastEstimator-Train: step: 18700; total_loss: 0.50492465; steps/sec: 4.01;
FastEstimator-Train: step: 18800; total_loss: 0.4822136; steps/sec: 4.02;
FastEstimator-Train: step: 18900; total_loss: 0.54925793; steps/sec: 4.01;
FastEstimator-Train: step: 19000; total_loss: 0.54758453; steps/sec: 4.01;
FastEstimator-Train: step: 19100; total_loss: 0.49563533; steps/sec: 4.02;
FastEstimator-Train: step: 19200; total_loss: 0.47290865; steps/sec: 4.01;
FastEstimator-Train: step: 19300; total_loss: 0.55148476; steps/sec: 4.01;
FastEstimator-Train: step: 19400; total_loss: 0.5125065; steps/sec: 4.02;
FastEstimator-Train: step: 19500; total_loss: 0.51888895; steps/sec: 4.03;
FastEstimator-Train: step: 19500; epoch: 13; epoch_time: 374.51 sec;
FastEstimator-Eval: step: 19500; epoch: 13; total_loss: 0.6671021; mAP: 0.12176185268296924; AP50: 0.21743666293802344; AP75: 0.11991874015605149;
FastEstimator-Train: step: 19600; total_loss: 0.5412532; steps/sec: 3.85;
FastEstimator-Train: step: 19700; total_loss: 0.4860613; steps/sec: 4.02;
FastEstimator-Train: step: 19800; total_loss: 0.47557437; steps/sec: 4.02;
FastEstimator-Train: step: 19900; total_loss: 0.5525785; steps/sec: 4.01;
FastEstimator-Train: step: 20000; total_loss: 0.46338117; steps/sec: 4.02;
FastEstimator-Train: step: 20100; total_loss: 0.5350213; steps/sec: 4.02;
FastEstimator-Train: step: 20200; total_loss: 0.4861868; steps/sec: 4.03;
FastEstimator-Train: step: 20300; total_loss: 0.61885387; steps/sec: 4.01;
FastEstimator-Train: step: 20400; total_loss: 0.5882964; steps/sec: 4.02;
FastEstimator-Train: step: 20500; total_loss: 0.44665876; steps/sec: 4.03;
FastEstimator-Train: step: 20600; total_loss: 0.49095267; steps/sec: 4.02;
FastEstimator-Train: step: 20700; total_loss: 0.47613654; steps/sec: 4.02;
FastEstimator-Train: step: 20800; total_loss: 0.46444267; steps/sec: 4.01;
FastEstimator-Train: step: 20900; total_loss: 0.5872806; steps/sec: 4.02;
FastEstimator-Train: step: 21000; total_loss: 0.57450867; steps/sec: 4.01;
FastEstimator-Train: step: 21000; epoch: 14; epoch_time: 374.43 sec;
FastEstimator-Eval: step: 21000; epoch: 14; total_loss: 0.58917093; mAP: 0.1427701051958736; AP50: 0.2517328153114976; AP75: 0.1425361344159391;
FastEstimator-Train: step: 21100; total_loss: 0.49434602; steps/sec: 3.84;
FastEstimator-Train: step: 21200; total_loss: 0.4343467; steps/sec: 4.02;
FastEstimator-Train: step: 21300; total_loss: 0.554381; steps/sec: 4.02;
FastEstimator-Train: step: 21400; total_loss: 0.44532278; steps/sec: 4.01;
FastEstimator-Train: step: 21500; total_loss: 0.47301328; steps/sec: 4.01;
FastEstimator-Train: step: 21600; total_loss: 0.5759618; steps/sec: 4.01;
FastEstimator-Train: step: 21700; total_loss: 0.4610484; steps/sec: 4.01;
FastEstimator-Train: step: 21800; total_loss: 0.48346835; steps/sec: 4.0;
FastEstimator-Train: step: 21900; total_loss: 0.607692; steps/sec: 4.01;
FastEstimator-Train: step: 22000; total_loss: 0.62670934; steps/sec: 4.0;
FastEstimator-Train: step: 22100; total_loss: 0.44578817; steps/sec: 4.0;
FastEstimator-Train: step: 22200; total_loss: 0.5081334; steps/sec: 4.01;
FastEstimator-Train: step: 22300; total_loss: 0.41890007; steps/sec: 4.01;
FastEstimator-Train: step: 22400; total_loss: 0.41796583; steps/sec: 4.02;
FastEstimator-Train: step: 22500; total_loss: 0.48735297; steps/sec: 4.02;
FastEstimator-Train: step: 22500; epoch: 15; epoch_time: 375.0 sec;
FastEstimator-Eval: step: 22500; epoch: 15; total_loss: 0.6038123; mAP: 0.14021391802478317; AP50: 0.2475292612941714; AP75: 0.13826329289319145;
FastEstimator-Train: step: 22600; total_loss: 0.54819643; steps/sec: 3.85;
FastEstimator-Train: step: 22700; total_loss: 0.40739706; steps/sec: 4.02;
FastEstimator-Train: step: 22800; total_loss: 0.36579368; steps/sec: 4.01;
FastEstimator-Train: step: 22900; total_loss: 0.5256431; steps/sec: 4.01;
FastEstimator-Train: step: 23000; total_loss: 0.51284266; steps/sec: 4.01;
FastEstimator-Train: step: 23100; total_loss: 0.44669577; steps/sec: 4.01;
FastEstimator-Train: step: 23200; total_loss: 0.47995764; steps/sec: 4.02;
FastEstimator-Train: step: 23300; total_loss: 0.5558244; steps/sec: 4.03;
FastEstimator-Train: step: 23400; total_loss: 0.44909054; steps/sec: 4.02;
FastEstimator-Train: step: 23500; total_loss: 0.54061973; steps/sec: 4.02;
FastEstimator-Train: step: 23600; total_loss: 0.48109922; steps/sec: 4.02;
FastEstimator-Train: step: 23700; total_loss: 0.43774015; steps/sec: 4.01;
FastEstimator-Train: step: 23800; total_loss: 0.47374135; steps/sec: 4.01;
FastEstimator-Train: step: 23900; total_loss: 0.46605122; steps/sec: 4.01;
FastEstimator-Train: step: 24000; total_loss: 0.5498644; steps/sec: 4.02;
FastEstimator-Train: step: 24000; epoch: 16; epoch_time: 374.55 sec;
FastEstimator-Eval: step: 24000; epoch: 16; total_loss: 0.5854015; mAP: 0.1444013948599751; AP50: 0.25739764071548066; AP75: 0.14403812799691137;
FastEstimator-Train: step: 24100; total_loss: 0.38579345; steps/sec: 3.86;
FastEstimator-Train: step: 24200; total_loss: 0.42740846; steps/sec: 4.02;
FastEstimator-Train: step: 24300; total_loss: 0.416394; steps/sec: 4.02;
FastEstimator-Train: step: 24400; total_loss: 0.39623165; steps/sec: 4.01;
FastEstimator-Train: step: 24500; total_loss: 0.5120217; steps/sec: 4.02;
FastEstimator-Train: step: 24600; total_loss: 0.43627948; steps/sec: 4.02;
FastEstimator-Train: step: 24700; total_loss: 0.5164523; steps/sec: 4.02;
FastEstimator-Train: step: 24800; total_loss: 0.55233204; steps/sec: 4.02;
FastEstimator-Train: step: 24900; total_loss: 0.4792304; steps/sec: 4.03;
FastEstimator-Train: step: 25000; total_loss: 0.51195467; steps/sec: 4.01;
FastEstimator-Train: step: 25100; total_loss: 0.43188253; steps/sec: 4.02;
FastEstimator-Train: step: 25200; total_loss: 0.53118324; steps/sec: 4.03;
FastEstimator-Train: step: 25300; total_loss: 0.4498089; steps/sec: 4.02;
FastEstimator-Train: step: 25400; total_loss: 0.45254013; steps/sec: 4.03;
FastEstimator-Train: step: 25500; total_loss: 0.4121896; steps/sec: 4.01;
FastEstimator-Train: step: 25500; epoch: 17; epoch_time: 374.14 sec;
FastEstimator-Eval: step: 25500; epoch: 17; total_loss: 0.5918196; mAP: 0.14382526494887787; AP50: 0.2552504785831624; AP75: 0.1426711222538886;
FastEstimator-Train: step: 25600; total_loss: 0.4330447; steps/sec: 3.86;
FastEstimator-Train: step: 25700; total_loss: 0.41883963; steps/sec: 4.02;
FastEstimator-Train: step: 25800; total_loss: 0.42915738; steps/sec: 4.02;
FastEstimator-Train: step: 25900; total_loss: 0.4630986; steps/sec: 4.02;
FastEstimator-Train: step: 26000; total_loss: 0.46542156; steps/sec: 4.02;
FastEstimator-Train: step: 26100; total_loss: 0.41477057; steps/sec: 4.01;
FastEstimator-Train: step: 26200; total_loss: 0.49574333; steps/sec: 4.02;
FastEstimator-Train: step: 26300; total_loss: 0.40651664; steps/sec: 4.0;
FastEstimator-Train: step: 26400; total_loss: 0.4758843; steps/sec: 4.02;
FastEstimator-Train: step: 26500; total_loss: 0.5070957; steps/sec: 4.01;
FastEstimator-Train: step: 26600; total_loss: 0.49925262; steps/sec: 4.03;
FastEstimator-Train: step: 26700; total_loss: 0.4568246; steps/sec: 4.02;
FastEstimator-Train: step: 26800; total_loss: 0.5382318; steps/sec: 4.02;
FastEstimator-Train: step: 26900; total_loss: 0.4941992; steps/sec: 4.02;
FastEstimator-Train: step: 27000; total_loss: 0.49021167; steps/sec: 4.02;
FastEstimator-Train: step: 27000; epoch: 18; epoch_time: 374.31 sec;
FastEstimator-Eval: step: 27000; epoch: 18; total_loss: 0.58165205; mAP: 0.14921733235523632; AP50: 0.26244984404646954; AP75: 0.14984470612970707;
FastEstimator-Train: step: 27100; total_loss: 0.41784644; steps/sec: 3.85;
FastEstimator-Train: step: 27200; total_loss: 0.47188124; steps/sec: 4.01;
FastEstimator-Train: step: 27300; total_loss: 0.46993348; steps/sec: 4.02;
FastEstimator-Train: step: 27400; total_loss: 0.48183596; steps/sec: 4.01;
FastEstimator-Train: step: 27500; total_loss: 0.39021593; steps/sec: 4.01;
FastEstimator-Train: step: 27600; total_loss: 0.4692222; steps/sec: 4.0;
FastEstimator-Train: step: 27700; total_loss: 0.44855332; steps/sec: 4.02;
FastEstimator-Train: step: 27800; total_loss: 0.42017624; steps/sec: 4.02;
FastEstimator-Train: step: 27900; total_loss: 0.4292386; steps/sec: 4.02;
FastEstimator-Train: step: 28000; total_loss: 0.39824677; steps/sec: 4.02;
FastEstimator-Train: step: 28100; total_loss: 0.425992; steps/sec: 4.02;
FastEstimator-Train: step: 28200; total_loss: 0.5520184; steps/sec: 4.01;
FastEstimator-Train: step: 28300; total_loss: 0.40441954; steps/sec: 4.01;
FastEstimator-Train: step: 28400; total_loss: 0.5657244; steps/sec: 4.02;
FastEstimator-Train: step: 28500; total_loss: 0.41835186; steps/sec: 4.02;
FastEstimator-Train: step: 28500; epoch: 19; epoch_time: 374.74 sec;
FastEstimator-Eval: step: 28500; epoch: 19; total_loss: 0.58155376; mAP: 0.1516564912850916; AP50: 0.2667279821888731; AP75: 0.1521287192575654;
FastEstimator-Train: step: 28600; total_loss: 0.42147347; steps/sec: 3.88;
FastEstimator-Train: step: 28700; total_loss: 0.45070502; steps/sec: 4.02;
FastEstimator-Train: step: 28800; total_loss: 0.40167466; steps/sec: 4.02;
FastEstimator-Train: step: 28900; total_loss: 0.39732176; steps/sec: 4.02;
FastEstimator-Train: step: 29000; total_loss: 0.35603172; steps/sec: 4.01;
FastEstimator-Train: step: 29100; total_loss: 0.5741992; steps/sec: 4.01;
FastEstimator-Train: step: 29200; total_loss: 0.39456052; steps/sec: 4.01;
