FastEstimator-Start: step: 1; num_device: 1; logging_interval: 100;
FastEstimator-Train: step: 10100; total_loss: 0.57843816; steps/sec: 4.03;
FastEstimator-Train: step: 10200; total_loss: 0.5461404; steps/sec: 4.05;
FastEstimator-Train: step: 10300; total_loss: 0.61664325; steps/sec: 4.05;
FastEstimator-Train: step: 10400; total_loss: 0.62935007; steps/sec: 4.03;
FastEstimator-Train: step: 10500; total_loss: 0.56668496; steps/sec: 4.03;
FastEstimator-Train: step: 10500; epoch: 7; epoch_time: 372.12 sec;
FastEstimator-Eval: step: 10500; epoch: 7; total_loss: 0.6410535; mAP: 0.11602643835367078; AP50: 0.21168726359227064; AP75: 0.1133564752540065;
FastEstimator-Train: step: 10600; total_loss: 0.6323057; steps/sec: 3.91;
FastEstimator-Train: step: 10700; total_loss: 0.53865874; steps/sec: 4.05;
FastEstimator-Train: step: 10800; total_loss: 0.532174; steps/sec: 4.04;
FastEstimator-Train: step: 10900; total_loss: 0.5456594; steps/sec: 4.04;
FastEstimator-Train: step: 11000; total_loss: 0.64910305; steps/sec: 4.02;
FastEstimator-Train: step: 11100; total_loss: 0.5758383; steps/sec: 4.05;
FastEstimator-Train: step: 11200; total_loss: 0.6509634; steps/sec: 4.04;
FastEstimator-Train: step: 11300; total_loss: 0.6233611; steps/sec: 4.04;
FastEstimator-Train: step: 11400; total_loss: 0.6796533; steps/sec: 4.06;
FastEstimator-Train: step: 11500; total_loss: 0.5879947; steps/sec: 4.04;
FastEstimator-Train: step: 11600; total_loss: 0.64669657; steps/sec: 4.03;
FastEstimator-Train: step: 11700; total_loss: 0.49067247; steps/sec: 4.04;
FastEstimator-Train: step: 11800; total_loss: 0.67502654; steps/sec: 4.04;
FastEstimator-Train: step: 11900; total_loss: 0.6079571; steps/sec: 4.05;
FastEstimator-Train: step: 12000; total_loss: 0.6386744; steps/sec: 4.05;
FastEstimator-Train: step: 12000; epoch: 8; epoch_time: 372.02 sec;
FastEstimator-Eval: step: 12000; epoch: 8; total_loss: 0.652285; mAP: 0.11445086532715606; AP50: 0.20778325407515943; AP75: 0.11293163740313925;
FastEstimator-Train: step: 12100; total_loss: 0.5712953; steps/sec: 3.89;
FastEstimator-Train: step: 12200; total_loss: 0.62980604; steps/sec: 4.04;
FastEstimator-Train: step: 12300; total_loss: 0.55912405; steps/sec: 4.04;
FastEstimator-Train: step: 12400; total_loss: 0.5139121; steps/sec: 4.05;
FastEstimator-Train: step: 12500; total_loss: 0.5277035; steps/sec: 4.05;
FastEstimator-Train: step: 12600; total_loss: 0.59544724; steps/sec: 4.04;
FastEstimator-Train: step: 12700; total_loss: 0.6566249; steps/sec: 4.03;
FastEstimator-Train: step: 12800; total_loss: 0.6795472; steps/sec: 4.05;
FastEstimator-Train: step: 12900; total_loss: 0.52344793; steps/sec: 4.04;
FastEstimator-Train: step: 13000; total_loss: 0.4898497; steps/sec: 4.04;
FastEstimator-Train: step: 13100; total_loss: 0.6135622; steps/sec: 4.04;
FastEstimator-Train: step: 13200; total_loss: 0.54936075; steps/sec: 4.04;
FastEstimator-Train: step: 13300; total_loss: 0.5900783; steps/sec: 4.03;
FastEstimator-Train: step: 13400; total_loss: 0.5449255; steps/sec: 4.05;
FastEstimator-Train: step: 13500; total_loss: 0.53008085; steps/sec: 4.03;
FastEstimator-Train: step: 13500; epoch: 9; epoch_time: 372.16 sec;
FastEstimator-Eval: step: 13500; epoch: 9; total_loss: 0.6326552; mAP: 0.12270421361386646; AP50: 0.22216558900175756; AP75: 0.12118084346449941;
FastEstimator-Train: step: 13600; total_loss: 0.50991535; steps/sec: 3.88;
FastEstimator-Train: step: 13700; total_loss: 0.5022905; steps/sec: 4.04;
FastEstimator-Train: step: 13800; total_loss: 0.6040771; steps/sec: 4.03;
FastEstimator-Train: step: 13900; total_loss: 0.6589949; steps/sec: 4.03;
FastEstimator-Train: step: 14000; total_loss: 0.5643197; steps/sec: 4.06;
FastEstimator-Train: step: 14100; total_loss: 0.5174739; steps/sec: 4.04;
FastEstimator-Train: step: 14200; total_loss: 0.56785774; steps/sec: 4.04;
FastEstimator-Train: step: 14300; total_loss: 0.5161028; steps/sec: 4.04;
FastEstimator-Train: step: 14400; total_loss: 0.4831014; steps/sec: 4.05;
FastEstimator-Train: step: 14500; total_loss: 0.5115154; steps/sec: 4.03;
FastEstimator-Train: step: 14600; total_loss: 0.6318757; steps/sec: 4.03;
FastEstimator-Train: step: 14700; total_loss: 0.56237334; steps/sec: 4.04;
FastEstimator-Train: step: 14800; total_loss: 0.57138586; steps/sec: 4.04;
FastEstimator-Train: step: 14900; total_loss: 0.46602994; steps/sec: 4.04;
FastEstimator-Train: step: 15000; total_loss: 0.5420527; steps/sec: 4.03;
FastEstimator-Train: step: 15000; epoch: 10; epoch_time: 372.47 sec;
FastEstimator-Eval: step: 15000; epoch: 10; total_loss: 0.6384923; mAP: 0.12237708533278396; AP50: 0.22005489995407773; AP75: 0.12075570568072361;
FastEstimator-Train: step: 15100; total_loss: 0.490039; steps/sec: 3.9;
FastEstimator-Train: step: 15200; total_loss: 0.5370078; steps/sec: 4.04;
FastEstimator-Train: step: 15300; total_loss: 0.5379413; steps/sec: 4.03;
FastEstimator-Train: step: 15400; total_loss: 0.51997954; steps/sec: 4.03;
FastEstimator-Train: step: 15500; total_loss: 0.5435448; steps/sec: 4.04;
FastEstimator-Train: step: 15600; total_loss: 0.5068364; steps/sec: 4.04;
FastEstimator-Train: step: 15700; total_loss: 0.59660053; steps/sec: 4.04;
FastEstimator-Train: step: 15800; total_loss: 0.5370399; steps/sec: 4.05;
FastEstimator-Train: step: 15900; total_loss: 0.55645865; steps/sec: 4.05;
FastEstimator-Train: step: 16000; total_loss: 0.48130983; steps/sec: 4.03;
FastEstimator-Train: step: 16100; total_loss: 0.5233388; steps/sec: 4.04;
FastEstimator-Train: step: 16200; total_loss: 0.46870592; steps/sec: 4.05;
FastEstimator-Train: step: 16300; total_loss: 0.47570503; steps/sec: 4.05;
FastEstimator-Train: step: 16400; total_loss: 0.48139405; steps/sec: 4.03;
FastEstimator-Train: step: 16500; total_loss: 0.5436599; steps/sec: 4.02;
FastEstimator-Train: step: 16500; epoch: 11; epoch_time: 372.28 sec;
FastEstimator-Eval: step: 16500; epoch: 11; total_loss: 0.60160816; mAP: 0.1355074528176586; AP50: 0.24017426141355241; AP75: 0.13701568601437314;
FastEstimator-Train: step: 16600; total_loss: 0.50379986; steps/sec: 3.89;
FastEstimator-Train: step: 16700; total_loss: 0.46974885; steps/sec: 4.03;
FastEstimator-Train: step: 16800; total_loss: 0.6306332; steps/sec: 4.03;
FastEstimator-Train: step: 16900; total_loss: 0.5598463; steps/sec: 4.03;
FastEstimator-Train: step: 17000; total_loss: 0.4707691; steps/sec: 4.02;
FastEstimator-Train: step: 17100; total_loss: 0.51634157; steps/sec: 4.04;
FastEstimator-Train: step: 17200; total_loss: 0.46635228; steps/sec: 4.04;
FastEstimator-Train: step: 17300; total_loss: 0.5080653; steps/sec: 4.04;
FastEstimator-Train: step: 17400; total_loss: 0.5509547; steps/sec: 4.05;
FastEstimator-Train: step: 17500; total_loss: 0.555524; steps/sec: 4.05;
FastEstimator-Train: step: 17600; total_loss: 0.53589964; steps/sec: 4.04;
FastEstimator-Train: step: 17700; total_loss: 0.5998233; steps/sec: 4.04;
FastEstimator-Train: step: 17800; total_loss: 0.5711823; steps/sec: 4.04;
FastEstimator-Train: step: 17900; total_loss: 0.58789724; steps/sec: 4.04;
FastEstimator-Train: step: 18000; total_loss: 0.6832948; steps/sec: 4.04;
FastEstimator-Train: step: 18000; epoch: 12; epoch_time: 372.42 sec;
FastEstimator-Eval: step: 18000; epoch: 12; total_loss: 0.6034617; mAP: 0.139132487438935; AP50: 0.24393023932964705; AP75: 0.13992470993416625;
FastEstimator-Train: step: 18100; total_loss: 0.5299069; steps/sec: 3.89;
FastEstimator-Train: step: 18200; total_loss: 0.4455173; steps/sec: 4.03;
FastEstimator-Train: step: 18300; total_loss: 0.6050436; steps/sec: 4.03;
FastEstimator-Train: step: 18400; total_loss: 0.51632994; steps/sec: 4.04;
FastEstimator-Train: step: 18500; total_loss: 0.46396735; steps/sec: 4.03;
FastEstimator-Train: step: 18600; total_loss: 0.4472002; steps/sec: 4.04;
FastEstimator-Train: step: 18700; total_loss: 0.48764986; steps/sec: 4.03;
FastEstimator-Train: step: 18800; total_loss: 0.47001088; steps/sec: 4.04;
FastEstimator-Train: step: 18900; total_loss: 0.43767875; steps/sec: 4.04;
FastEstimator-Train: step: 19000; total_loss: 0.5625156; steps/sec: 4.04;
FastEstimator-Train: step: 19100; total_loss: 0.5790067; steps/sec: 4.05;
FastEstimator-Train: step: 19200; total_loss: 0.44672045; steps/sec: 4.04;
FastEstimator-Train: step: 19300; total_loss: 0.64319605; steps/sec: 4.04;
FastEstimator-Train: step: 19400; total_loss: 0.46765804; steps/sec: 4.05;
FastEstimator-Train: step: 19500; total_loss: 0.5058819; steps/sec: 4.05;
FastEstimator-Train: step: 19500; epoch: 13; epoch_time: 372.4 sec;
FastEstimator-Eval: step: 19500; epoch: 13; total_loss: 0.6015216; mAP: 0.1429297537599933; AP50: 0.2517502145352581; AP75: 0.14387975046726711;
FastEstimator-Train: step: 19600; total_loss: 0.44272333; steps/sec: 3.89;
FastEstimator-Train: step: 19700; total_loss: 0.6274073; steps/sec: 4.04;
FastEstimator-Train: step: 19800; total_loss: 0.54304147; steps/sec: 4.03;
FastEstimator-Train: step: 19900; total_loss: 0.48531687; steps/sec: 4.04;
FastEstimator-Train: step: 20000; total_loss: 0.45136225; steps/sec: 4.04;
FastEstimator-Train: step: 20100; total_loss: 0.47674984; steps/sec: 4.04;
FastEstimator-Train: step: 20200; total_loss: 0.48300564; steps/sec: 4.03;
FastEstimator-Train: step: 20300; total_loss: 0.42083788; steps/sec: 4.04;
FastEstimator-Train: step: 20400; total_loss: 0.45249116; steps/sec: 4.03;
FastEstimator-Train: step: 20500; total_loss: 0.46710098; steps/sec: 4.05;
FastEstimator-Train: step: 20600; total_loss: 0.5666301; steps/sec: 4.05;
FastEstimator-Train: step: 20700; total_loss: 0.5133366; steps/sec: 4.03;
FastEstimator-Train: step: 20800; total_loss: 0.47515976; steps/sec: 4.05;
FastEstimator-Train: step: 20900; total_loss: 0.4402858; steps/sec: 4.04;
FastEstimator-Train: step: 21000; total_loss: 0.5409831; steps/sec: 4.04;
FastEstimator-Train: step: 21000; epoch: 14; epoch_time: 372.34 sec;
FastEstimator-Eval: step: 21000; epoch: 14; total_loss: 0.590554; mAP: 0.14235405448068436; AP50: 0.24932621037862823; AP75: 0.14363053017059924;
FastEstimator-Train: step: 21100; total_loss: 0.48796198; steps/sec: 3.9;
FastEstimator-Train: step: 21200; total_loss: 0.5274204; steps/sec: 4.04;
FastEstimator-Train: step: 21300; total_loss: 0.5054952; steps/sec: 4.04;
FastEstimator-Train: step: 21400; total_loss: 0.52846646; steps/sec: 4.03;
FastEstimator-Train: step: 21500; total_loss: 0.5147952; steps/sec: 4.03;
FastEstimator-Train: step: 21600; total_loss: 0.50451434; steps/sec: 4.05;
FastEstimator-Train: step: 21700; total_loss: 0.52980757; steps/sec: 4.06;
FastEstimator-Train: step: 21800; total_loss: 0.51834565; steps/sec: 4.04;
FastEstimator-Train: step: 21900; total_loss: 0.603637; steps/sec: 4.04;
FastEstimator-Train: step: 22000; total_loss: 0.5182551; steps/sec: 4.04;
FastEstimator-Train: step: 22100; total_loss: 0.4671427; steps/sec: 4.04;
FastEstimator-Train: step: 22200; total_loss: 0.39973843; steps/sec: 4.04;
FastEstimator-Train: step: 22300; total_loss: 0.45629779; steps/sec: 4.04;
FastEstimator-Train: step: 22400; total_loss: 0.49562228; steps/sec: 4.04;
FastEstimator-Train: step: 22500; total_loss: 0.48155233; steps/sec: 4.04;
FastEstimator-Train: step: 22500; epoch: 15; epoch_time: 372.13 sec;
FastEstimator-Eval: step: 22500; epoch: 15; total_loss: 0.5903329; mAP: 0.14182086815412587; AP50: 0.2496635127341844; AP75: 0.14341196309914478;
FastEstimator-Train: step: 22600; total_loss: 0.42472067; steps/sec: 3.88;
FastEstimator-Train: step: 22700; total_loss: 0.44118625; steps/sec: 4.03;
FastEstimator-Train: step: 22800; total_loss: 0.47217327; steps/sec: 4.04;
FastEstimator-Train: step: 22900; total_loss: 0.45736158; steps/sec: 4.05;
FastEstimator-Train: step: 23000; total_loss: 0.42035264; steps/sec: 4.05;
FastEstimator-Train: step: 23100; total_loss: 0.5643131; steps/sec: 4.04;
FastEstimator-Train: step: 23200; total_loss: 0.42210698; steps/sec: 4.03;
FastEstimator-Train: step: 23300; total_loss: 0.45135397; steps/sec: 4.04;
FastEstimator-Train: step: 23400; total_loss: 0.4596914; steps/sec: 4.03;
FastEstimator-Train: step: 23500; total_loss: 0.5296971; steps/sec: 4.04;
FastEstimator-Train: step: 23600; total_loss: 0.50044096; steps/sec: 4.04;
FastEstimator-Train: step: 23700; total_loss: 0.46322453; steps/sec: 4.05;
FastEstimator-Train: step: 23800; total_loss: 0.48120952; steps/sec: 4.04;
FastEstimator-Train: step: 23900; total_loss: 0.44782358; steps/sec: 4.05;
FastEstimator-Train: step: 24000; total_loss: 0.50137883; steps/sec: 4.04;
FastEstimator-Train: step: 24000; epoch: 16; epoch_time: 372.24 sec;
FastEstimator-Eval: step: 24000; epoch: 16; total_loss: 0.5901498; mAP: 0.14633870630581935; AP50: 0.2550204978017899; AP75: 0.1484825855167373;
FastEstimator-Train: step: 24100; total_loss: 0.51805604; steps/sec: 3.88;
FastEstimator-Train: step: 24200; total_loss: 0.3951834; steps/sec: 4.04;
FastEstimator-Train: step: 24300; total_loss: 0.3444229; steps/sec: 4.03;
FastEstimator-Train: step: 24400; total_loss: 0.45137268; steps/sec: 4.03;
FastEstimator-Train: step: 24500; total_loss: 0.47615957; steps/sec: 4.04;
FastEstimator-Train: step: 24600; total_loss: 0.38146874; steps/sec: 4.05;
FastEstimator-Train: step: 24700; total_loss: 0.47377005; steps/sec: 4.04;
FastEstimator-Train: step: 24800; total_loss: 0.4978932; steps/sec: 4.04;
FastEstimator-Train: step: 24900; total_loss: 0.47076258; steps/sec: 4.04;
FastEstimator-Train: step: 25000; total_loss: 0.41780725; steps/sec: 4.03;
FastEstimator-Train: step: 25100; total_loss: 0.4792143; steps/sec: 4.04;
FastEstimator-Train: step: 25200; total_loss: 0.43021417; steps/sec: 4.03;
FastEstimator-Train: step: 25300; total_loss: 0.5345814; steps/sec: 4.04;
FastEstimator-Train: step: 25400; total_loss: 0.46608335; steps/sec: 4.05;
FastEstimator-Train: step: 25500; total_loss: 0.45805648; steps/sec: 4.02;
FastEstimator-Train: step: 25500; epoch: 17; epoch_time: 372.49 sec;
FastEstimator-Eval: step: 25500; epoch: 17; total_loss: 0.58362174; mAP: 0.1503036244199021; AP50: 0.2608990147562744; AP75: 0.15251428567815248;
FastEstimator-Train: step: 25600; total_loss: 0.41041657; steps/sec: 3.9;
FastEstimator-Train: step: 25700; total_loss: 0.4556679; steps/sec: 4.03;
FastEstimator-Train: step: 25800; total_loss: 0.43830988; steps/sec: 4.03;
FastEstimator-Train: step: 25900; total_loss: 0.42413777; steps/sec: 4.03;
FastEstimator-Train: step: 26000; total_loss: 0.37520644; steps/sec: 4.02;
FastEstimator-Train: step: 26100; total_loss: 0.4049943; steps/sec: 4.04;
FastEstimator-Train: step: 26200; total_loss: 0.46470702; steps/sec: 4.05;
FastEstimator-Train: step: 26300; total_loss: 0.5975553; steps/sec: 4.04;
FastEstimator-Train: step: 26400; total_loss: 0.50007045; steps/sec: 4.03;
FastEstimator-Train: step: 26500; total_loss: 0.42655778; steps/sec: 4.04;
FastEstimator-Train: step: 26600; total_loss: 0.53160393; steps/sec: 4.04;
FastEstimator-Train: step: 26700; total_loss: 0.4185494; steps/sec: 4.03;
FastEstimator-Train: step: 26800; total_loss: 0.4421261; steps/sec: 4.03;
FastEstimator-Train: step: 26900; total_loss: 0.5200749; steps/sec: 4.03;
FastEstimator-Train: step: 27000; total_loss: 0.41951016; steps/sec: 4.03;
FastEstimator-Train: step: 27000; epoch: 18; epoch_time: 372.71 sec;
FastEstimator-Eval: step: 27000; epoch: 18; total_loss: 0.5864925; mAP: 0.14936449098772342; AP50: 0.2601574446482265; AP75: 0.14862732031235143;
FastEstimator-Train: step: 27100; total_loss: 0.4878915; steps/sec: 3.9;
FastEstimator-Train: step: 27200; total_loss: 0.48375776; steps/sec: 4.03;
FastEstimator-Train: step: 27300; total_loss: 0.44513583; steps/sec: 4.03;
FastEstimator-Train: step: 27400; total_loss: 0.46878004; steps/sec: 4.03;
FastEstimator-Train: step: 27500; total_loss: 0.49354511; steps/sec: 4.03;
FastEstimator-Train: step: 27600; total_loss: 0.43566486; steps/sec: 4.04;
FastEstimator-Train: step: 27700; total_loss: 0.4388315; steps/sec: 4.03;
FastEstimator-Train: step: 27800; total_loss: 0.40272892; steps/sec: 4.05;
FastEstimator-Train: step: 27900; total_loss: 0.4251455; steps/sec: 4.04;
FastEstimator-Train: step: 28000; total_loss: 0.3939541; steps/sec: 4.03;
FastEstimator-Train: step: 28100; total_loss: 0.45141882; steps/sec: 4.04;
FastEstimator-Train: step: 28200; total_loss: 0.38078263; steps/sec: 4.03;
FastEstimator-Train: step: 28300; total_loss: 0.4905768; steps/sec: 4.03;
FastEstimator-Train: step: 28400; total_loss: 0.39519927; steps/sec: 4.03;
FastEstimator-Train: step: 28500; total_loss: 0.460945; steps/sec: 4.02;
FastEstimator-Train: step: 28500; epoch: 19; epoch_time: 372.73 sec;
FastEstimator-Eval: step: 28500; epoch: 19; total_loss: 0.58416665; mAP: 0.15378569063495046; AP50: 0.26705825384988746; AP75: 0.15400893536176766;
FastEstimator-Train: step: 28600; total_loss: 0.39685184; steps/sec: 3.9;
FastEstimator-Train: step: 28700; total_loss: 0.44189233; steps/sec: 4.04;
FastEstimator-Train: step: 28800; total_loss: 0.50584245; steps/sec: 4.03;
FastEstimator-Train: step: 28900; total_loss: 0.43017572; steps/sec: 4.04;
FastEstimator-Train: step: 29000; total_loss: 0.48178715; steps/sec: 4.04;
FastEstimator-Train: step: 29100; total_loss: 0.3871576; steps/sec: 4.03;
FastEstimator-Train: step: 29200; total_loss: 0.4180802; steps/sec: 4.05;
