FastEstimator-Start: step: 1; num_device: 1; logging_interval: 100;
FastEstimator-Train: step: 6000; total_loss: 0.7443948; steps/sec: 4.06;
FastEstimator-Train: step: 6000; epoch: 4; epoch_time: 370.76 sec;
FastEstimator-Eval: step: 6000; epoch: 4; total_loss: 0.8420144; mAP: 0.04349129679508557; AP50: 0.09021618349560442; AP75: 0.03615913165488554;
FastEstimator-Train: step: 6100; total_loss: 0.7683034; steps/sec: 3.91;
FastEstimator-Train: step: 6200; total_loss: 0.75329494; steps/sec: 4.06;
FastEstimator-Train: step: 6300; total_loss: 0.8345201; steps/sec: 4.06;
FastEstimator-Train: step: 6400; total_loss: 0.769712; steps/sec: 4.06;
FastEstimator-Train: step: 6500; total_loss: 0.84368336; steps/sec: 4.06;
FastEstimator-Train: step: 6600; total_loss: 0.8623384; steps/sec: 4.05;
FastEstimator-Train: step: 6700; total_loss: 0.88226163; steps/sec: 4.05;
FastEstimator-Train: step: 6800; total_loss: 0.8659339; steps/sec: 4.05;
FastEstimator-Train: step: 6900; total_loss: 0.7552824; steps/sec: 4.05;
FastEstimator-Train: step: 7000; total_loss: 0.85539997; steps/sec: 4.05;
FastEstimator-Train: step: 7100; total_loss: 0.7973653; steps/sec: 4.05;
FastEstimator-Train: step: 7200; total_loss: 0.779022; steps/sec: 4.05;
FastEstimator-Train: step: 7300; total_loss: 0.8726778; steps/sec: 4.05;
FastEstimator-Train: step: 7400; total_loss: 0.75691473; steps/sec: 4.06;
FastEstimator-Train: step: 7500; total_loss: 0.8050736; steps/sec: 4.05;
FastEstimator-Train: step: 7500; epoch: 5; epoch_time: 371.06 sec;
FastEstimator-Eval: step: 7500; epoch: 5; total_loss: 0.8013681; mAP: 0.05373206184920785; AP50: 0.11028023875161326; AP75: 0.04640404474509865;
FastEstimator-Train: step: 7600; total_loss: 0.76147854; steps/sec: 3.9;
FastEstimator-Train: step: 7700; total_loss: 0.75207776; steps/sec: 4.06;
FastEstimator-Train: step: 7800; total_loss: 0.82612; steps/sec: 4.05;
FastEstimator-Train: step: 7900; total_loss: 0.74808973; steps/sec: 4.05;
FastEstimator-Train: step: 8000; total_loss: 0.75786275; steps/sec: 4.07;
FastEstimator-Train: step: 8100; total_loss: 0.8357817; steps/sec: 4.06;
FastEstimator-Train: step: 8200; total_loss: 0.7971832; steps/sec: 4.05;
FastEstimator-Train: step: 8300; total_loss: 0.8266132; steps/sec: 4.05;
FastEstimator-Train: step: 8400; total_loss: 0.78973293; steps/sec: 4.06;
FastEstimator-Train: step: 8500; total_loss: 0.81493866; steps/sec: 4.06;
FastEstimator-Train: step: 8600; total_loss: 0.8275595; steps/sec: 4.05;
FastEstimator-Train: step: 8700; total_loss: 0.65435255; steps/sec: 4.06;
FastEstimator-Train: step: 8800; total_loss: 0.7148358; steps/sec: 4.06;
FastEstimator-Train: step: 8900; total_loss: 0.6515309; steps/sec: 4.05;
FastEstimator-Train: step: 9000; total_loss: 0.7792185; steps/sec: 4.05;
FastEstimator-Train: step: 9000; epoch: 6; epoch_time: 370.71 sec;
FastEstimator-Eval: step: 9000; epoch: 6; total_loss: 0.7715506; mAP: 0.06443911855419551; AP50: 0.12916200901714153; AP75: 0.05795542530679109;
FastEstimator-Train: step: 9100; total_loss: 0.7298921; steps/sec: 3.92;
FastEstimator-Train: step: 9200; total_loss: 0.79138947; steps/sec: 4.04;
FastEstimator-Train: step: 9300; total_loss: 0.788143; steps/sec: 4.06;
FastEstimator-Train: step: 9400; total_loss: 0.74688864; steps/sec: 4.05;
FastEstimator-Train: step: 9500; total_loss: 0.7670826; steps/sec: 4.06;
FastEstimator-Train: step: 9600; total_loss: 0.6749657; steps/sec: 4.05;
FastEstimator-Train: step: 9700; total_loss: 0.69912827; steps/sec: 4.05;
FastEstimator-Train: step: 9800; total_loss: 0.7525132; steps/sec: 4.06;
FastEstimator-Train: step: 9900; total_loss: 0.7847008; steps/sec: 4.05;
FastEstimator-Train: step: 10000; total_loss: 0.75120306; steps/sec: 4.05;
FastEstimator-Train: step: 10100; total_loss: 0.76448107; steps/sec: 4.05;
FastEstimator-Train: step: 10200; total_loss: 0.7127466; steps/sec: 4.06;
FastEstimator-Train: step: 10300; total_loss: 0.6635866; steps/sec: 4.05;
FastEstimator-Train: step: 10400; total_loss: 0.82327765; steps/sec: 4.06;
FastEstimator-Train: step: 10500; total_loss: 0.66603154; steps/sec: 4.05;
FastEstimator-Train: step: 10500; epoch: 7; epoch_time: 370.9 sec;
FastEstimator-Eval: step: 10500; epoch: 7; total_loss: 0.762283; mAP: 0.07047042128998021; AP50: 0.14000545627456604; AP75: 0.06440198136838607;
FastEstimator-Train: step: 10600; total_loss: 0.67257607; steps/sec: 3.9;
FastEstimator-Train: step: 10700; total_loss: 0.67723167; steps/sec: 4.05;
FastEstimator-Train: step: 10800; total_loss: 0.7470491; steps/sec: 4.05;
FastEstimator-Train: step: 10900; total_loss: 0.7201279; steps/sec: 4.06;
FastEstimator-Train: step: 11000; total_loss: 0.7201806; steps/sec: 4.05;
FastEstimator-Train: step: 11100; total_loss: 0.7273968; steps/sec: 4.06;
FastEstimator-Train: step: 11200; total_loss: 0.7191194; steps/sec: 4.06;
FastEstimator-Train: step: 11300; total_loss: 0.7583752; steps/sec: 4.06;
FastEstimator-Train: step: 11400; total_loss: 0.6732761; steps/sec: 4.04;
FastEstimator-Train: step: 11500; total_loss: 0.73992974; steps/sec: 4.06;
FastEstimator-Train: step: 11600; total_loss: 0.7500868; steps/sec: 4.06;
FastEstimator-Train: step: 11700; total_loss: 0.7574458; steps/sec: 4.06;
FastEstimator-Train: step: 11800; total_loss: 0.73166263; steps/sec: 4.05;
FastEstimator-Train: step: 11900; total_loss: 0.7205104; steps/sec: 4.05;
FastEstimator-Train: step: 12000; total_loss: 0.6120051; steps/sec: 3.93;
FastEstimator-Train: step: 12000; epoch: 8; epoch_time: 371.62 sec;
FastEstimator-Eval: step: 12000; epoch: 8; total_loss: 0.7271387; mAP: 0.07776578517457192; AP50: 0.1542451384146816; AP75: 0.06958491229337814;
FastEstimator-Train: step: 12100; total_loss: 0.6979408; steps/sec: 3.91;
FastEstimator-Train: step: 12200; total_loss: 0.6218641; steps/sec: 4.05;
FastEstimator-Train: step: 12300; total_loss: 0.63577056; steps/sec: 4.05;
FastEstimator-Train: step: 12400; total_loss: 0.67538387; steps/sec: 4.06;
FastEstimator-Train: step: 12500; total_loss: 0.803644; steps/sec: 4.04;
FastEstimator-Train: step: 12600; total_loss: 0.7166313; steps/sec: 4.05;
FastEstimator-Train: step: 12700; total_loss: 0.714052; steps/sec: 4.05;
FastEstimator-Train: step: 12800; total_loss: 0.7095808; steps/sec: 4.05;
FastEstimator-Train: step: 12900; total_loss: 0.75336885; steps/sec: 4.05;
FastEstimator-Train: step: 13000; total_loss: 0.71712977; steps/sec: 4.07;
FastEstimator-Train: step: 13100; total_loss: 0.7300764; steps/sec: 4.05;
FastEstimator-Train: step: 13200; total_loss: 0.72036064; steps/sec: 4.05;
FastEstimator-Train: step: 13300; total_loss: 0.65026915; steps/sec: 4.06;
FastEstimator-Train: step: 13400; total_loss: 0.67378557; steps/sec: 4.06;
FastEstimator-Train: step: 13500; total_loss: 0.7763104; steps/sec: 4.07;
FastEstimator-Train: step: 13500; epoch: 9; epoch_time: 370.96 sec;
FastEstimator-Eval: step: 13500; epoch: 9; total_loss: 0.7137057; mAP: 0.08267959237289776; AP50: 0.16319665656327872; AP75: 0.07568956255814961;
FastEstimator-Train: step: 13600; total_loss: 0.6867128; steps/sec: 3.91;
FastEstimator-Train: step: 13700; total_loss: 0.736666; steps/sec: 4.06;
FastEstimator-Train: step: 13800; total_loss: 0.7382698; steps/sec: 4.05;
FastEstimator-Train: step: 13900; total_loss: 0.68745506; steps/sec: 4.06;
FastEstimator-Train: step: 14000; total_loss: 0.7914656; steps/sec: 4.05;
FastEstimator-Train: step: 14100; total_loss: 0.6805852; steps/sec: 4.05;
FastEstimator-Train: step: 14200; total_loss: 0.7926065; steps/sec: 4.05;
FastEstimator-Train: step: 14300; total_loss: 0.6700788; steps/sec: 4.05;
FastEstimator-Train: step: 14400; total_loss: 0.66389644; steps/sec: 4.06;
FastEstimator-Train: step: 14500; total_loss: 0.618864; steps/sec: 4.06;
FastEstimator-Train: step: 14600; total_loss: 0.7134627; steps/sec: 4.05;
FastEstimator-Train: step: 14700; total_loss: 0.71937793; steps/sec: 4.06;
FastEstimator-Train: step: 14800; total_loss: 0.6381449; steps/sec: 4.06;
FastEstimator-Train: step: 14900; total_loss: 0.67003334; steps/sec: 4.06;
FastEstimator-Train: step: 15000; total_loss: 0.6670623; steps/sec: 4.04;
FastEstimator-Train: step: 15000; epoch: 10; epoch_time: 370.94 sec;
FastEstimator-Eval: step: 15000; epoch: 10; total_loss: 0.7015957; mAP: 0.08921727408616574; AP50: 0.17495912780712086; AP75: 0.08198267619264334;
FastEstimator-Train: step: 15100; total_loss: 0.71700716; steps/sec: 3.9;
FastEstimator-Train: step: 15200; total_loss: 0.69795513; steps/sec: 4.05;
FastEstimator-Train: step: 15300; total_loss: 0.66216666; steps/sec: 4.06;
FastEstimator-Train: step: 15400; total_loss: 0.65488297; steps/sec: 4.05;
FastEstimator-Train: step: 15500; total_loss: 0.6757784; steps/sec: 4.05;
FastEstimator-Train: step: 15600; total_loss: 0.6326064; steps/sec: 4.04;
FastEstimator-Train: step: 15700; total_loss: 0.63168323; steps/sec: 4.06;
FastEstimator-Train: step: 15800; total_loss: 0.63109887; steps/sec: 4.05;
FastEstimator-Train: step: 15900; total_loss: 0.6599683; steps/sec: 4.05;
FastEstimator-Train: step: 16000; total_loss: 0.64855605; steps/sec: 4.05;
FastEstimator-Train: step: 16100; total_loss: 0.74916995; steps/sec: 4.05;
FastEstimator-Train: step: 16200; total_loss: 0.5873233; steps/sec: 4.04;
FastEstimator-Train: step: 16300; total_loss: 0.59540975; steps/sec: 4.05;
FastEstimator-Train: step: 16400; total_loss: 0.6335714; steps/sec: 4.05;
FastEstimator-Train: step: 16500; total_loss: 0.6243537; steps/sec: 4.05;
FastEstimator-Train: step: 16500; epoch: 11; epoch_time: 371.24 sec;
FastEstimator-Eval: step: 16500; epoch: 11; total_loss: 0.69657546; mAP: 0.09456873354215453; AP50: 0.1818478101696083; AP75: 0.08987792750318421;
FastEstimator-Train: step: 16600; total_loss: 0.7362234; steps/sec: 3.9;
FastEstimator-Train: step: 16700; total_loss: 0.63986933; steps/sec: 4.05;
FastEstimator-Train: step: 16800; total_loss: 0.6381521; steps/sec: 4.05;
FastEstimator-Train: step: 16900; total_loss: 0.610582; steps/sec: 4.05;
FastEstimator-Train: step: 17000; total_loss: 0.577411; steps/sec: 4.06;
FastEstimator-Train: step: 17100; total_loss: 0.7069309; steps/sec: 4.05;
FastEstimator-Train: step: 17200; total_loss: 0.6518606; steps/sec: 4.05;
FastEstimator-Train: step: 17300; total_loss: 0.6301248; steps/sec: 4.05;
FastEstimator-Train: step: 17400; total_loss: 0.7212181; steps/sec: 4.05;
FastEstimator-Train: step: 17500; total_loss: 0.6474463; steps/sec: 4.05;
FastEstimator-Train: step: 17600; total_loss: 0.685138; steps/sec: 4.05;
FastEstimator-Train: step: 17700; total_loss: 0.5821515; steps/sec: 4.05;
FastEstimator-Train: step: 17800; total_loss: 0.54770267; steps/sec: 4.06;
FastEstimator-Train: step: 17900; total_loss: 0.6162847; steps/sec: 4.05;
FastEstimator-Train: step: 18000; total_loss: 0.61504805; steps/sec: 4.05;
FastEstimator-Train: step: 18000; epoch: 12; epoch_time: 371.14 sec;
FastEstimator-Eval: step: 18000; epoch: 12; total_loss: 0.6875032; mAP: 0.09721397765604918; AP50: 0.18521083796793128; AP75: 0.09329213898402836;
FastEstimator-Train: step: 18100; total_loss: 0.58065367; steps/sec: 3.93;
FastEstimator-Train: step: 18200; total_loss: 0.64429295; steps/sec: 4.06;
FastEstimator-Train: step: 18300; total_loss: 0.6776886; steps/sec: 4.05;
FastEstimator-Train: step: 18400; total_loss: 0.63094026; steps/sec: 4.05;
FastEstimator-Train: step: 18500; total_loss: 0.71409297; steps/sec: 4.05;
FastEstimator-Train: step: 18600; total_loss: 0.7662349; steps/sec: 4.05;
FastEstimator-Train: step: 18700; total_loss: 0.72734797; steps/sec: 4.05;
FastEstimator-Train: step: 18800; total_loss: 0.6468252; steps/sec: 4.05;
FastEstimator-Train: step: 18900; total_loss: 0.5818008; steps/sec: 4.05;
FastEstimator-Train: step: 19000; total_loss: 0.65588593; steps/sec: 4.05;
FastEstimator-Train: step: 19100; total_loss: 0.5934377; steps/sec: 4.05;
FastEstimator-Train: step: 19200; total_loss: 0.6425723; steps/sec: 4.06;
FastEstimator-Train: step: 19300; total_loss: 0.70579475; steps/sec: 4.07;
FastEstimator-Train: step: 19400; total_loss: 0.62996686; steps/sec: 4.06;
FastEstimator-Train: step: 19500; total_loss: 0.72252655; steps/sec: 4.06;
FastEstimator-Train: step: 19500; epoch: 13; epoch_time: 370.92 sec;
FastEstimator-Eval: step: 19500; epoch: 13; total_loss: 0.6694667; mAP: 0.10280959836871392; AP50: 0.19597647157158823; AP75: 0.09831330316014035;
FastEstimator-Train: step: 19600; total_loss: 0.5981238; steps/sec: 3.9;
FastEstimator-Train: step: 19700; total_loss: 0.54373634; steps/sec: 4.05;
FastEstimator-Train: step: 19800; total_loss: 0.5908505; steps/sec: 4.06;
FastEstimator-Train: step: 19900; total_loss: 0.6153696; steps/sec: 4.05;
FastEstimator-Train: step: 20000; total_loss: 0.5830296; steps/sec: 4.05;
FastEstimator-Train: step: 20100; total_loss: 0.61143863; steps/sec: 4.05;
FastEstimator-Train: step: 20200; total_loss: 0.57607627; steps/sec: 4.06;
FastEstimator-Train: step: 20300; total_loss: 0.6386792; steps/sec: 4.06;
FastEstimator-Train: step: 20400; total_loss: 0.68747383; steps/sec: 4.05;
FastEstimator-Train: step: 20500; total_loss: 0.65996736; steps/sec: 4.06;
FastEstimator-Train: step: 20600; total_loss: 0.6308994; steps/sec: 4.06;
FastEstimator-Train: step: 20700; total_loss: 0.6133525; steps/sec: 4.05;
FastEstimator-Train: step: 20800; total_loss: 0.64605725; steps/sec: 4.05;
FastEstimator-Train: step: 20900; total_loss: 0.55982614; steps/sec: 4.06;
FastEstimator-Train: step: 21000; total_loss: 0.6168939; steps/sec: 4.06;
FastEstimator-Train: step: 21000; epoch: 14; epoch_time: 370.79 sec;
FastEstimator-Eval: step: 21000; epoch: 14; total_loss: 0.66088456; mAP: 0.10683440172495484; AP50: 0.20251282317660962; AP75: 0.10173001026495661;
FastEstimator-Train: step: 21100; total_loss: 0.7272028; steps/sec: 3.9;
FastEstimator-Train: step: 21200; total_loss: 0.7316758; steps/sec: 4.06;
FastEstimator-Train: step: 21300; total_loss: 0.62856126; steps/sec: 4.06;
FastEstimator-Train: step: 21400; total_loss: 0.58861226; steps/sec: 4.06;
FastEstimator-Train: step: 21500; total_loss: 0.5903273; steps/sec: 4.05;
FastEstimator-Train: step: 21600; total_loss: 0.6225525; steps/sec: 4.05;
FastEstimator-Train: step: 21700; total_loss: 0.5809; steps/sec: 4.05;
FastEstimator-Train: step: 21800; total_loss: 0.61197305; steps/sec: 4.05;
FastEstimator-Train: step: 21900; total_loss: 0.602497; steps/sec: 4.06;
FastEstimator-Train: step: 22000; total_loss: 0.61859393; steps/sec: 4.04;
FastEstimator-Train: step: 22100; total_loss: 0.6823293; steps/sec: 4.06;
FastEstimator-Train: step: 22200; total_loss: 0.5476234; steps/sec: 3.93;
FastEstimator-Train: step: 22300; total_loss: 0.59712994; steps/sec: 4.05;
FastEstimator-Train: step: 22400; total_loss: 0.64560217; steps/sec: 4.05;
FastEstimator-Train: step: 22500; total_loss: 0.56286687; steps/sec: 4.05;
FastEstimator-Train: step: 22500; epoch: 15; epoch_time: 371.88 sec;
FastEstimator-Eval: step: 22500; epoch: 15; total_loss: 0.6566521; mAP: 0.1101104086110506; AP50: 0.20621263168614043; AP75: 0.10619732503147823;
FastEstimator-Train: step: 22600; total_loss: 0.65469277; steps/sec: 3.91;
FastEstimator-Train: step: 22700; total_loss: 0.57629085; steps/sec: 4.05;
FastEstimator-Train: step: 22800; total_loss: 0.61797214; steps/sec: 4.05;
FastEstimator-Train: step: 22900; total_loss: 0.66084117; steps/sec: 4.05;
FastEstimator-Train: step: 23000; total_loss: 0.58267623; steps/sec: 4.04;
FastEstimator-Train: step: 23100; total_loss: 0.5568507; steps/sec: 4.05;
FastEstimator-Train: step: 23200; total_loss: 0.5861832; steps/sec: 4.06;
FastEstimator-Train: step: 23300; total_loss: 0.6144342; steps/sec: 4.05;
FastEstimator-Train: step: 23400; total_loss: 0.6746099; steps/sec: 4.05;
FastEstimator-Train: step: 23500; total_loss: 0.534252; steps/sec: 4.06;
FastEstimator-Train: step: 23600; total_loss: 0.68797666; steps/sec: 4.05;
FastEstimator-Train: step: 23700; total_loss: 0.5760367; steps/sec: 4.06;
FastEstimator-Train: step: 23800; total_loss: 0.5858695; steps/sec: 4.06;
FastEstimator-Train: step: 23900; total_loss: 0.55016214; steps/sec: 4.06;
FastEstimator-Train: step: 24000; total_loss: 0.6381984; steps/sec: 3.94;
FastEstimator-Train: step: 24000; epoch: 16; epoch_time: 371.6 sec;
FastEstimator-Eval: step: 24000; epoch: 16; total_loss: 0.65686893; mAP: 0.11318870910326798; AP50: 0.21262958085916558; AP75: 0.10841642899240259;
FastEstimator-Train: step: 24100; total_loss: 0.50808054; steps/sec: 3.91;
FastEstimator-Train: step: 24200; total_loss: 0.5231919; steps/sec: 4.06;
FastEstimator-Train: step: 24300; total_loss: 0.5988905; steps/sec: 4.06;
FastEstimator-Train: step: 24400; total_loss: 0.6765266; steps/sec: 4.06;
FastEstimator-Train: step: 24500; total_loss: 0.5737914; steps/sec: 4.06;
FastEstimator-Train: step: 24600; total_loss: 0.6273747; steps/sec: 4.06;
FastEstimator-Train: step: 24700; total_loss: 0.57442415; steps/sec: 4.05;
FastEstimator-Train: step: 24800; total_loss: 0.6579674; steps/sec: 4.05;
FastEstimator-Train: step: 24900; total_loss: 0.6618564; steps/sec: 4.05;
FastEstimator-Train: step: 25000; total_loss: 0.62722784; steps/sec: 4.06;
FastEstimator-Train: step: 25100; total_loss: 0.60694015; steps/sec: 4.05;
FastEstimator-Train: step: 25200; total_loss: 0.60772574; steps/sec: 4.06;
FastEstimator-Train: step: 25300; total_loss: 0.58808315; steps/sec: 4.05;
FastEstimator-Train: step: 25400; total_loss: 0.6610558; steps/sec: 4.06;
FastEstimator-Train: step: 25500; total_loss: 0.6843741; steps/sec: 4.05;
FastEstimator-Train: step: 25500; epoch: 17; epoch_time: 370.87 sec;
FastEstimator-Eval: step: 25500; epoch: 17; total_loss: 0.6464596; mAP: 0.11529926424886965; AP50: 0.215406529065923; AP75: 0.11289473028534971;
FastEstimator-Train: step: 25600; total_loss: 0.54140925; steps/sec: 3.9;
FastEstimator-Train: step: 25700; total_loss: 0.54759705; steps/sec: 4.06;
FastEstimator-Train: step: 25800; total_loss: 0.64156294; steps/sec: 4.06;
FastEstimator-Train: step: 25900; total_loss: 0.57626295; steps/sec: 3.95;
FastEstimator-Train: step: 26000; total_loss: 0.61159253; steps/sec: 4.05;
FastEstimator-Train: step: 26100; total_loss: 0.59005594; steps/sec: 4.05;
FastEstimator-Train: step: 26200; total_loss: 0.55990994; steps/sec: 4.06;
FastEstimator-Train: step: 26300; total_loss: 0.56729513; steps/sec: 4.06;
FastEstimator-Train: step: 26400; total_loss: 0.5184925; steps/sec: 4.06;
FastEstimator-Train: step: 26500; total_loss: 0.61420536; steps/sec: 4.06;
FastEstimator-Train: step: 26600; total_loss: 0.5348626; steps/sec: 4.04;
FastEstimator-Train: step: 26700; total_loss: 0.51769406; steps/sec: 4.06;
FastEstimator-Train: step: 26800; total_loss: 0.54920727; steps/sec: 4.06;
FastEstimator-Train: step: 26900; total_loss: 0.5582342; steps/sec: 4.05;
FastEstimator-Train: step: 27000; total_loss: 0.5952803; steps/sec: 4.06;
FastEstimator-Train: step: 27000; epoch: 18; epoch_time: 371.51 sec;
FastEstimator-Eval: step: 27000; epoch: 18; total_loss: 0.64614826; mAP: 0.11583971960899661; AP50: 0.21710658749391445; AP75: 0.11199237090774682;
FastEstimator-Train: step: 27100; total_loss: 0.57299316; steps/sec: 3.9;
FastEstimator-Train: step: 27200; total_loss: 0.5410367; steps/sec: 4.06;
FastEstimator-Train: step: 27300; total_loss: 0.5809073; steps/sec: 4.05;
FastEstimator-Train: step: 27400; total_loss: 0.5988909; steps/sec: 4.06;
FastEstimator-Train: step: 27500; total_loss: 0.56329775; steps/sec: 4.06;
FastEstimator-Train: step: 27600; total_loss: 0.5978517; steps/sec: 4.06;
FastEstimator-Train: step: 27700; total_loss: 0.5882883; steps/sec: 4.06;
FastEstimator-Train: step: 27800; total_loss: 0.600717; steps/sec: 4.05;
FastEstimator-Train: step: 27900; total_loss: 0.46652913; steps/sec: 4.06;
FastEstimator-Train: step: 28000; total_loss: 0.58768356; steps/sec: 4.06;
FastEstimator-Train: step: 28100; total_loss: 0.54666996; steps/sec: 4.06;
FastEstimator-Train: step: 28200; total_loss: 0.55802536; steps/sec: 4.06;
FastEstimator-Train: step: 28300; total_loss: 0.6213449; steps/sec: 4.06;
FastEstimator-Train: step: 28400; total_loss: 0.54858005; steps/sec: 4.05;
FastEstimator-Train: step: 28500; total_loss: 0.5928562; steps/sec: 4.06;
FastEstimator-Train: step: 28500; epoch: 19; epoch_time: 370.76 sec;
FastEstimator-Eval: step: 28500; epoch: 19; total_loss: 0.6394602; mAP: 0.11754417050272581; AP50: 0.22013269545277897; AP75: 0.11339579550535844;
FastEstimator-Train: step: 28600; total_loss: 0.57573795; steps/sec: 3.91;
FastEstimator-Train: step: 28700; total_loss: 0.5675955; steps/sec: 4.05;
FastEstimator-Train: step: 28800; total_loss: 0.6289541; steps/sec: 4.05;
FastEstimator-Train: step: 28900; total_loss: 0.5626692; steps/sec: 4.05;
FastEstimator-Train: step: 29000; total_loss: 0.545544; steps/sec: 4.06;
FastEstimator-Train: step: 29100; total_loss: 0.6119494; steps/sec: 4.05;
FastEstimator-Train: step: 29200; total_loss: 0.71121985; steps/sec: 4.06;
