FastEstimator-Start: step: 1; num_device: 1; logging_interval: 100;
FastEstimator-Train: step: 5400; total_loss: 0.741921; steps/sec: 3.99;
FastEstimator-Train: step: 5500; total_loss: 0.68536544; steps/sec: 4.0;
FastEstimator-Train: step: 5600; total_loss: 0.7048068; steps/sec: 4.0;
FastEstimator-Train: step: 5700; total_loss: 0.7447371; steps/sec: 4.0;
FastEstimator-Train: step: 5800; total_loss: 0.7059701; steps/sec: 4.0;
FastEstimator-Train: step: 5900; total_loss: 0.697346; steps/sec: 4.01;
FastEstimator-Train: step: 6000; total_loss: 0.6804196; steps/sec: 3.99;
FastEstimator-Train: step: 6000; epoch: 4; epoch_time: 376.14 sec;
FastEstimator-Eval: step: 6000; epoch: 4; total_loss: 0.7295845; mAP: 0.07592382946736134; AP50: 0.14638058482678293; AP75: 0.07214000413960397;
FastEstimator-Train: step: 6100; total_loss: 0.6558503; steps/sec: 3.85;
FastEstimator-Train: step: 6200; total_loss: 0.6806645; steps/sec: 3.99;
FastEstimator-Train: step: 6300; total_loss: 0.75959027; steps/sec: 3.99;
FastEstimator-Train: step: 6400; total_loss: 0.6294439; steps/sec: 4.0;
FastEstimator-Train: step: 6500; total_loss: 0.67757213; steps/sec: 4.0;
FastEstimator-Train: step: 6600; total_loss: 0.64835817; steps/sec: 4.0;
FastEstimator-Train: step: 6700; total_loss: 0.6825021; steps/sec: 4.0;
FastEstimator-Train: step: 6800; total_loss: 0.7090677; steps/sec: 3.99;
FastEstimator-Train: step: 6900; total_loss: 0.70584834; steps/sec: 3.99;
FastEstimator-Train: step: 7000; total_loss: 0.69549334; steps/sec: 3.99;
FastEstimator-Train: step: 7100; total_loss: 0.7490175; steps/sec: 4.0;
FastEstimator-Train: step: 7200; total_loss: 0.5744079; steps/sec: 3.99;
FastEstimator-Train: step: 7300; total_loss: 0.7849167; steps/sec: 3.99;
FastEstimator-Train: step: 7400; total_loss: 0.6976365; steps/sec: 3.99;
FastEstimator-Train: step: 7500; total_loss: 0.73386574; steps/sec: 3.99;
FastEstimator-Train: step: 7500; epoch: 5; epoch_time: 376.39 sec;
FastEstimator-Eval: step: 7500; epoch: 5; total_loss: 0.68041; mAP: 0.09578199595816062; AP50: 0.17907037882362326; AP75: 0.09066905305020484;
FastEstimator-Train: step: 7600; total_loss: 0.69624573; steps/sec: 3.84;
FastEstimator-Train: step: 7700; total_loss: 0.6729755; steps/sec: 3.99;
FastEstimator-Train: step: 7800; total_loss: 0.56458586; steps/sec: 3.98;
FastEstimator-Train: step: 7900; total_loss: 0.64007235; steps/sec: 3.99;
FastEstimator-Train: step: 8000; total_loss: 0.72533894; steps/sec: 4.0;
FastEstimator-Train: step: 8100; total_loss: 0.79595745; steps/sec: 3.99;
FastEstimator-Train: step: 8200; total_loss: 0.66147697; steps/sec: 3.99;
FastEstimator-Train: step: 8300; total_loss: 0.7024739; steps/sec: 3.99;
FastEstimator-Train: step: 8400; total_loss: 0.65544975; steps/sec: 3.99;
FastEstimator-Train: step: 8500; total_loss: 0.68358564; steps/sec: 4.0;
FastEstimator-Train: step: 8600; total_loss: 0.64542854; steps/sec: 4.0;
FastEstimator-Train: step: 8700; total_loss: 0.6419316; steps/sec: 3.98;
FastEstimator-Train: step: 8800; total_loss: 0.6510541; steps/sec: 3.99;
FastEstimator-Train: step: 8900; total_loss: 0.62848103; steps/sec: 3.99;
FastEstimator-Train: step: 9000; total_loss: 0.65590405; steps/sec: 3.99;
FastEstimator-Train: step: 9000; epoch: 6; epoch_time: 376.84 sec;
FastEstimator-Eval: step: 9000; epoch: 6; total_loss: 0.65868735; mAP: 0.1084750645326108; AP50: 0.1994969584673048; AP75: 0.10588203682504606;
FastEstimator-Train: step: 9100; total_loss: 0.67579657; steps/sec: 3.85;
FastEstimator-Train: step: 9200; total_loss: 0.6133532; steps/sec: 3.99;
FastEstimator-Train: step: 9300; total_loss: 0.6776183; steps/sec: 3.99;
FastEstimator-Train: step: 9400; total_loss: 0.5755893; steps/sec: 3.99;
FastEstimator-Train: step: 9500; total_loss: 0.5870259; steps/sec: 3.99;
FastEstimator-Train: step: 9600; total_loss: 0.56863534; steps/sec: 3.99;
FastEstimator-Train: step: 9700; total_loss: 0.6630161; steps/sec: 3.99;
FastEstimator-Train: step: 9800; total_loss: 0.60058206; steps/sec: 4.0;
FastEstimator-Train: step: 9900; total_loss: 0.6795481; steps/sec: 3.98;
FastEstimator-Train: step: 10000; total_loss: 0.7959666; steps/sec: 3.98;
FastEstimator-Train: step: 10100; total_loss: 0.5871178; steps/sec: 3.99;
FastEstimator-Train: step: 10200; total_loss: 0.6585804; steps/sec: 3.99;
FastEstimator-Train: step: 10300; total_loss: 0.68767166; steps/sec: 3.99;
FastEstimator-Train: step: 10400; total_loss: 0.60910106; steps/sec: 4.0;
FastEstimator-Train: step: 10500; total_loss: 0.59961224; steps/sec: 3.99;
FastEstimator-Train: step: 10500; epoch: 7; epoch_time: 376.93 sec;
FastEstimator-Eval: step: 10500; epoch: 7; total_loss: 0.66307163; mAP: 0.10841070936514476; AP50: 0.19919032755672283; AP75: 0.10677507336196827;
FastEstimator-Train: step: 10600; total_loss: 0.48405296; steps/sec: 3.84;
FastEstimator-Train: step: 10700; total_loss: 0.59225214; steps/sec: 3.99;
FastEstimator-Train: step: 10800; total_loss: 0.5802139; steps/sec: 4.0;
FastEstimator-Train: step: 10900; total_loss: 0.58029413; steps/sec: 4.0;
FastEstimator-Train: step: 11000; total_loss: 0.70215964; steps/sec: 3.99;
FastEstimator-Train: step: 11100; total_loss: 0.5186496; steps/sec: 3.98;
FastEstimator-Train: step: 11200; total_loss: 0.626036; steps/sec: 3.98;
FastEstimator-Train: step: 11300; total_loss: 0.6194997; steps/sec: 3.99;
FastEstimator-Train: step: 11400; total_loss: 0.5739298; steps/sec: 3.98;
FastEstimator-Train: step: 11500; total_loss: 0.71913695; steps/sec: 3.99;
FastEstimator-Train: step: 11600; total_loss: 0.63480604; steps/sec: 3.99;
FastEstimator-Train: step: 11700; total_loss: 0.5841555; steps/sec: 3.98;
FastEstimator-Train: step: 11800; total_loss: 0.6272256; steps/sec: 3.99;
FastEstimator-Train: step: 11900; total_loss: 0.6140692; steps/sec: 3.99;
FastEstimator-Train: step: 12000; total_loss: 0.5076988; steps/sec: 3.98;
FastEstimator-Train: step: 12000; epoch: 8; epoch_time: 377.08 sec;
FastEstimator-Eval: step: 12000; epoch: 8; total_loss: 0.6441223; mAP: 0.11653145731031864; AP50: 0.21069463860053597; AP75: 0.11617507150818578;
FastEstimator-Train: step: 12100; total_loss: 0.6200503; steps/sec: 3.85;
FastEstimator-Train: step: 12200; total_loss: 0.56085616; steps/sec: 3.98;
FastEstimator-Train: step: 12300; total_loss: 0.5573634; steps/sec: 3.99;
FastEstimator-Train: step: 12400; total_loss: 0.6073395; steps/sec: 4.0;
FastEstimator-Train: step: 12500; total_loss: 0.58327925; steps/sec: 4.0;
FastEstimator-Train: step: 12600; total_loss: 0.5217309; steps/sec: 3.99;
FastEstimator-Train: step: 12700; total_loss: 0.5652511; steps/sec: 3.99;
FastEstimator-Train: step: 12800; total_loss: 0.5248413; steps/sec: 3.98;
FastEstimator-Train: step: 12900; total_loss: 0.5136068; steps/sec: 3.99;
FastEstimator-Train: step: 13000; total_loss: 0.45590958; steps/sec: 3.99;
FastEstimator-Train: step: 13100; total_loss: 0.5424409; steps/sec: 3.99;
FastEstimator-Train: step: 13200; total_loss: 0.5368414; steps/sec: 3.98;
FastEstimator-Train: step: 13300; total_loss: 0.6264528; steps/sec: 3.99;
FastEstimator-Train: step: 13400; total_loss: 0.60265374; steps/sec: 3.99;
FastEstimator-Train: step: 13500; total_loss: 0.57059443; steps/sec: 4.0;
FastEstimator-Train: step: 13500; epoch: 9; epoch_time: 376.96 sec;
FastEstimator-Eval: step: 13500; epoch: 9; total_loss: 0.66525596; mAP: 0.1122281324637313; AP50: 0.206580950852532; AP75: 0.10902527742735564;
FastEstimator-Train: step: 13600; total_loss: 0.5597725; steps/sec: 3.86;
FastEstimator-Train: step: 13700; total_loss: 0.54360884; steps/sec: 3.98;
FastEstimator-Train: step: 13800; total_loss: 0.58041537; steps/sec: 3.99;
FastEstimator-Train: step: 13900; total_loss: 0.61582696; steps/sec: 3.99;
FastEstimator-Train: step: 14000; total_loss: 0.6632259; steps/sec: 3.99;
FastEstimator-Train: step: 14100; total_loss: 0.44820416; steps/sec: 3.99;
FastEstimator-Train: step: 14200; total_loss: 0.5798461; steps/sec: 3.99;
FastEstimator-Train: step: 14300; total_loss: 0.5648432; steps/sec: 3.99;
FastEstimator-Train: step: 14400; total_loss: 0.57781094; steps/sec: 3.99;
FastEstimator-Train: step: 14500; total_loss: 0.6003159; steps/sec: 3.99;
FastEstimator-Train: step: 14600; total_loss: 0.6205787; steps/sec: 3.99;
FastEstimator-Train: step: 14700; total_loss: 0.4548167; steps/sec: 3.99;
FastEstimator-Train: step: 14800; total_loss: 0.5404514; steps/sec: 3.99;
FastEstimator-Train: step: 14900; total_loss: 0.5887229; steps/sec: 3.99;
FastEstimator-Train: step: 15000; total_loss: 0.6475892; steps/sec: 3.98;
FastEstimator-Train: step: 15000; epoch: 10; epoch_time: 376.88 sec;
FastEstimator-Eval: step: 15000; epoch: 10; total_loss: 0.61404896; mAP: 0.12986476770450736; AP50: 0.23280566726591448; AP75: 0.1299886901466896;
FastEstimator-Train: step: 15100; total_loss: 0.5466006; steps/sec: 3.86;
FastEstimator-Train: step: 15200; total_loss: 0.57897043; steps/sec: 3.99;
FastEstimator-Train: step: 15300; total_loss: 0.41101757; steps/sec: 4.0;
FastEstimator-Train: step: 15400; total_loss: 0.53784907; steps/sec: 3.99;
FastEstimator-Train: step: 15500; total_loss: 0.5170157; steps/sec: 4.0;
FastEstimator-Train: step: 15600; total_loss: 0.58982724; steps/sec: 4.0;
FastEstimator-Train: step: 15700; total_loss: 0.5039808; steps/sec: 3.99;
FastEstimator-Train: step: 15800; total_loss: 0.54045; steps/sec: 3.99;
FastEstimator-Train: step: 15900; total_loss: 0.50340444; steps/sec: 4.0;
FastEstimator-Train: step: 16000; total_loss: 0.5019182; steps/sec: 3.98;
FastEstimator-Train: step: 16100; total_loss: 0.6018673; steps/sec: 4.0;
FastEstimator-Train: step: 16200; total_loss: 0.5583753; steps/sec: 3.99;
FastEstimator-Train: step: 16300; total_loss: 0.49361604; steps/sec: 4.0;
FastEstimator-Train: step: 16400; total_loss: 0.48961142; steps/sec: 3.99;
FastEstimator-Train: step: 16500; total_loss: 0.57119596; steps/sec: 4.0;
FastEstimator-Train: step: 16500; epoch: 11; epoch_time: 376.51 sec;
FastEstimator-Eval: step: 16500; epoch: 11; total_loss: 0.62512964; mAP: 0.13095482571133155; AP50: 0.23287317146030392; AP75: 0.1338277348500489;
FastEstimator-Train: step: 16600; total_loss: 0.58777475; steps/sec: 3.84;
FastEstimator-Train: step: 16700; total_loss: 0.5081625; steps/sec: 3.99;
FastEstimator-Train: step: 16800; total_loss: 0.4770986; steps/sec: 4.0;
FastEstimator-Train: step: 16900; total_loss: 0.58633286; steps/sec: 4.0;
FastEstimator-Train: step: 17000; total_loss: 0.54327214; steps/sec: 3.98;
FastEstimator-Train: step: 17100; total_loss: 0.6096728; steps/sec: 3.99;
FastEstimator-Train: step: 17200; total_loss: 0.5615478; steps/sec: 3.99;
FastEstimator-Train: step: 17300; total_loss: 0.49550104; steps/sec: 3.99;
FastEstimator-Train: step: 17400; total_loss: 0.5338619; steps/sec: 3.98;
FastEstimator-Train: step: 17500; total_loss: 0.5131968; steps/sec: 4.0;
FastEstimator-Train: step: 17600; total_loss: 0.50922775; steps/sec: 3.98;
FastEstimator-Train: step: 17700; total_loss: 0.63299054; steps/sec: 4.0;
FastEstimator-Train: step: 17800; total_loss: 0.5322529; steps/sec: 4.0;
FastEstimator-Train: step: 17900; total_loss: 0.5935011; steps/sec: 3.98;
FastEstimator-Train: step: 18000; total_loss: 0.5258778; steps/sec: 3.98;
FastEstimator-Train: step: 18000; epoch: 12; epoch_time: 376.9 sec;
FastEstimator-Eval: step: 18000; epoch: 12; total_loss: 0.60086256; mAP: 0.13886311203986318; AP50: 0.24461970181708792; AP75: 0.13866906044871194;
FastEstimator-Train: step: 18100; total_loss: 0.48289782; steps/sec: 3.87;
FastEstimator-Train: step: 18200; total_loss: 0.5713514; steps/sec: 3.99;
FastEstimator-Train: step: 18300; total_loss: 0.48408446; steps/sec: 3.99;
FastEstimator-Train: step: 18400; total_loss: 0.5480703; steps/sec: 3.99;
FastEstimator-Train: step: 18500; total_loss: 0.44714355; steps/sec: 4.0;
FastEstimator-Train: step: 18600; total_loss: 0.5749958; steps/sec: 3.99;
FastEstimator-Train: step: 18700; total_loss: 0.53393495; steps/sec: 3.99;
FastEstimator-Train: step: 18800; total_loss: 0.51156706; steps/sec: 3.99;
FastEstimator-Train: step: 18900; total_loss: 0.45933464; steps/sec: 3.99;
FastEstimator-Train: step: 19000; total_loss: 0.6066803; steps/sec: 3.98;
FastEstimator-Train: step: 19100; total_loss: 0.4297415; steps/sec: 4.0;
FastEstimator-Train: step: 19200; total_loss: 0.42343917; steps/sec: 3.98;
FastEstimator-Train: step: 19300; total_loss: 0.553892; steps/sec: 4.0;
FastEstimator-Train: step: 19400; total_loss: 0.539734; steps/sec: 3.99;
FastEstimator-Train: step: 19500; total_loss: 0.6471635; steps/sec: 3.99;
FastEstimator-Train: step: 19500; epoch: 13; epoch_time: 376.84 sec;
FastEstimator-Eval: step: 19500; epoch: 13; total_loss: 0.60950035; mAP: 0.13360531260985306; AP50: 0.24069727018303577; AP75: 0.13403290135213955;
FastEstimator-Train: step: 19600; total_loss: 0.47969896; steps/sec: 3.83;
FastEstimator-Train: step: 19700; total_loss: 0.5933496; steps/sec: 3.99;
FastEstimator-Train: step: 19800; total_loss: 0.523257; steps/sec: 3.99;
FastEstimator-Train: step: 19900; total_loss: 0.41545096; steps/sec: 3.99;
FastEstimator-Train: step: 20000; total_loss: 0.50536; steps/sec: 3.99;
FastEstimator-Train: step: 20100; total_loss: 0.56610125; steps/sec: 3.99;
FastEstimator-Train: step: 20200; total_loss: 0.5370064; steps/sec: 3.99;
FastEstimator-Train: step: 20300; total_loss: 0.51938134; steps/sec: 3.99;
FastEstimator-Train: step: 20400; total_loss: 0.48966172; steps/sec: 4.0;
FastEstimator-Train: step: 20500; total_loss: 0.49159318; steps/sec: 3.99;
FastEstimator-Train: step: 20600; total_loss: 0.4526232; steps/sec: 3.99;
FastEstimator-Train: step: 20700; total_loss: 0.49389273; steps/sec: 3.99;
FastEstimator-Train: step: 20800; total_loss: 0.58992445; steps/sec: 3.98;
FastEstimator-Train: step: 20900; total_loss: 0.49141473; steps/sec: 3.99;
FastEstimator-Train: step: 21000; total_loss: 0.46906465; steps/sec: 3.99;
FastEstimator-Train: step: 21000; epoch: 14; epoch_time: 377.03 sec;
FastEstimator-Eval: step: 21000; epoch: 14; total_loss: 0.6106486; mAP: 0.142901977953479; AP50: 0.2510247240939184; AP75: 0.1425143466003096;
FastEstimator-Train: step: 21100; total_loss: 0.45898277; steps/sec: 3.84;
FastEstimator-Train: step: 21200; total_loss: 0.6111766; steps/sec: 3.98;
FastEstimator-Train: step: 21300; total_loss: 0.48751977; steps/sec: 3.99;
FastEstimator-Train: step: 21400; total_loss: 0.53096235; steps/sec: 3.99;
FastEstimator-Train: step: 21500; total_loss: 0.54282475; steps/sec: 3.99;
FastEstimator-Train: step: 21600; total_loss: 0.47558248; steps/sec: 3.99;
FastEstimator-Train: step: 21700; total_loss: 0.4162978; steps/sec: 4.0;
FastEstimator-Train: step: 21800; total_loss: 0.48404774; steps/sec: 3.99;
FastEstimator-Train: step: 21900; total_loss: 0.4262644; steps/sec: 3.99;
FastEstimator-Train: step: 22000; total_loss: 0.5256109; steps/sec: 3.99;
FastEstimator-Train: step: 22100; total_loss: 0.49490744; steps/sec: 3.99;
FastEstimator-Train: step: 22200; total_loss: 0.44386485; steps/sec: 3.99;
FastEstimator-Train: step: 22300; total_loss: 0.5699571; steps/sec: 3.98;
FastEstimator-Train: step: 22400; total_loss: 0.42654848; steps/sec: 3.99;
FastEstimator-Train: step: 22500; total_loss: 0.4609758; steps/sec: 3.99;
FastEstimator-Train: step: 22500; epoch: 15; epoch_time: 376.85 sec;
FastEstimator-Eval: step: 22500; epoch: 15; total_loss: 0.59840405; mAP: 0.1397775555945189; AP50: 0.24665341329078405; AP75: 0.14007847075358656;
FastEstimator-Train: step: 22600; total_loss: 0.58969235; steps/sec: 3.86;
FastEstimator-Train: step: 22700; total_loss: 0.508348; steps/sec: 3.99;
FastEstimator-Train: step: 22800; total_loss: 0.5080271; steps/sec: 3.99;
FastEstimator-Train: step: 22900; total_loss: 0.567162; steps/sec: 3.99;
FastEstimator-Train: step: 23000; total_loss: 0.47583845; steps/sec: 3.99;
FastEstimator-Train: step: 23100; total_loss: 0.4388991; steps/sec: 3.98;
FastEstimator-Train: step: 23200; total_loss: 0.4933951; steps/sec: 3.99;
FastEstimator-Train: step: 23300; total_loss: 0.63887995; steps/sec: 3.98;
FastEstimator-Train: step: 23400; total_loss: 0.4816894; steps/sec: 4.01;
FastEstimator-Train: step: 23500; total_loss: 0.491423; steps/sec: 4.0;
FastEstimator-Train: step: 23600; total_loss: 0.4938665; steps/sec: 3.99;
FastEstimator-Train: step: 23700; total_loss: 0.43620956; steps/sec: 3.99;
FastEstimator-Train: step: 23800; total_loss: 0.42349488; steps/sec: 4.0;
FastEstimator-Train: step: 23900; total_loss: 0.543811; steps/sec: 3.98;
FastEstimator-Train: step: 24000; total_loss: 0.54797554; steps/sec: 3.99;
FastEstimator-Train: step: 24000; epoch: 16; epoch_time: 376.75 sec;
FastEstimator-Eval: step: 24000; epoch: 16; total_loss: 0.64357966; mAP: 0.14115317156985957; AP50: 0.245818343711657; AP75: 0.14276313432117843;
FastEstimator-Train: step: 24100; total_loss: 0.47479504; steps/sec: 3.82;
FastEstimator-Train: step: 24200; total_loss: 0.4881528; steps/sec: 3.99;
FastEstimator-Train: step: 24300; total_loss: 0.48405325; steps/sec: 3.98;
FastEstimator-Train: step: 24400; total_loss: 0.3750797; steps/sec: 4.0;
FastEstimator-Train: step: 24500; total_loss: 0.47028244; steps/sec: 4.0;
FastEstimator-Train: step: 24600; total_loss: 0.40322828; steps/sec: 3.98;
FastEstimator-Train: step: 24700; total_loss: 0.43652332; steps/sec: 3.99;
FastEstimator-Train: step: 24800; total_loss: 0.49524498; steps/sec: 3.98;
FastEstimator-Train: step: 24900; total_loss: 0.49246857; steps/sec: 3.99;
FastEstimator-Train: step: 25000; total_loss: 0.46849245; steps/sec: 3.99;
FastEstimator-Train: step: 25100; total_loss: 0.5270157; steps/sec: 3.99;
FastEstimator-Train: step: 25200; total_loss: 0.42060348; steps/sec: 3.99;
FastEstimator-Train: step: 25300; total_loss: 0.4708569; steps/sec: 3.99;
FastEstimator-Train: step: 25400; total_loss: 0.45542073; steps/sec: 4.0;
FastEstimator-Train: step: 25500; total_loss: 0.43074074; steps/sec: 3.99;
FastEstimator-Train: step: 25500; epoch: 17; epoch_time: 377.08 sec;
FastEstimator-Eval: step: 25500; epoch: 17; total_loss: 0.58796895; mAP: 0.14847811712093076; AP50: 0.260188070240676; AP75: 0.14918460330007127;
FastEstimator-Train: step: 25600; total_loss: 0.360909; steps/sec: 3.84;
FastEstimator-Train: step: 25700; total_loss: 0.4157958; steps/sec: 4.0;
FastEstimator-Train: step: 25800; total_loss: 0.43377647; steps/sec: 3.99;
FastEstimator-Train: step: 25900; total_loss: 0.48503965; steps/sec: 4.0;
FastEstimator-Train: step: 26000; total_loss: 0.365519; steps/sec: 3.99;
FastEstimator-Train: step: 26100; total_loss: 0.47669536; steps/sec: 3.99;
FastEstimator-Train: step: 26200; total_loss: 0.48864374; steps/sec: 4.0;
FastEstimator-Train: step: 26300; total_loss: 0.49877492; steps/sec: 3.99;
FastEstimator-Train: step: 26400; total_loss: 0.4300301; steps/sec: 3.99;
FastEstimator-Train: step: 26500; total_loss: 0.56812245; steps/sec: 4.0;
FastEstimator-Train: step: 26600; total_loss: 0.48510566; steps/sec: 3.99;
FastEstimator-Train: step: 26700; total_loss: 0.4807058; steps/sec: 4.0;
FastEstimator-Train: step: 26800; total_loss: 0.45565033; steps/sec: 4.0;
FastEstimator-Train: step: 26900; total_loss: 0.44001308; steps/sec: 3.99;
FastEstimator-Train: step: 27000; total_loss: 0.45239788; steps/sec: 3.99;
FastEstimator-Train: step: 27000; epoch: 18; epoch_time: 376.56 sec;
FastEstimator-Eval: step: 27000; epoch: 18; total_loss: 0.5883587; mAP: 0.1465176350701356; AP50: 0.2579767649504584; AP75: 0.14482761090544657;
FastEstimator-Train: step: 27100; total_loss: 0.42495698; steps/sec: 3.85;
FastEstimator-Train: step: 27200; total_loss: 0.5366106; steps/sec: 3.98;
FastEstimator-Train: step: 27300; total_loss: 0.4565183; steps/sec: 3.98;
FastEstimator-Train: step: 27400; total_loss: 0.41718894; steps/sec: 3.99;
FastEstimator-Train: step: 27500; total_loss: 0.4053765; steps/sec: 3.99;
FastEstimator-Train: step: 27600; total_loss: 0.44655693; steps/sec: 3.99;
FastEstimator-Train: step: 27700; total_loss: 0.45516503; steps/sec: 3.99;
FastEstimator-Train: step: 27800; total_loss: 0.44378197; steps/sec: 3.99;
FastEstimator-Train: step: 27900; total_loss: 0.42769593; steps/sec: 3.99;
FastEstimator-Train: step: 28000; total_loss: 0.4104849; steps/sec: 3.98;
FastEstimator-Train: step: 28100; total_loss: 0.48606586; steps/sec: 3.99;
FastEstimator-Train: step: 28200; total_loss: 0.46442103; steps/sec: 3.99;
FastEstimator-Train: step: 28300; total_loss: 0.45644328; steps/sec: 3.99;
FastEstimator-Train: step: 28400; total_loss: 0.5122002; steps/sec: 4.0;
FastEstimator-Train: step: 28500; total_loss: 0.49289823; steps/sec: 3.99;
FastEstimator-Train: step: 28500; epoch: 19; epoch_time: 377.07 sec;
FastEstimator-Eval: step: 28500; epoch: 19; total_loss: 0.5808044; mAP: 0.15142592072571184; AP50: 0.2633017706932503; AP75: 0.15375411455725943;
FastEstimator-Train: step: 28600; total_loss: 0.44811076; steps/sec: 3.86;
FastEstimator-Train: step: 28700; total_loss: 0.47489834; steps/sec: 3.99;
FastEstimator-Train: step: 28800; total_loss: 0.42879775; steps/sec: 4.0;
FastEstimator-Train: step: 28900; total_loss: 0.38994938; steps/sec: 3.98;
FastEstimator-Train: step: 29000; total_loss: 0.46029833; steps/sec: 3.99;
FastEstimator-Train: step: 29100; total_loss: 0.38767868; steps/sec: 3.99;
FastEstimator-Train: step: 29200; total_loss: 0.47688198; steps/sec: 3.99;
